player_id,name,url
000011191601166,御園生　崇男,https://npb.jp/bis/players/53553872.html
000011191603254,内藤　幸三,https://npb.jp/bis/players/81483872.html
000011191603291,小林　茂太,https://npb.jp/bis/players/71573874.html
000011191604131,笠松　実,https://npb.jp/bis/players/31533874.html
000011191606095,長谷川　治,https://npb.jp/bis/players/61963892.html
000011191606281,呉　昌征,https://npb.jp/bis/players/91593874.html
000011191607277,山本　一人,https://npb.jp/bis/players/71073878.html
000011191608145,藤村　富美男,https://npb.jp/bis/players/23123872.html
000011191608215,橋本　正吾,https://npb.jp/bis/players/71073874.html
000011191608315,日高　得之,https://npb.jp/bis/players/33133872.html
000011191609160,大友　一明,https://npb.jp/bis/players/51553872.html
000011191609162,重松　通雄,https://npb.jp/bis/players/61063872.html
000011191611185,本田　清,https://npb.jp/bis/players/81583897.html
000011191611270,岡本　利之,https://npb.jp/bis/players/41343878.html
000011191612010,大沢　伸夫,https://npb.jp/bis/players/01303874.html
000011191701051,片山　栄次,https://npb.jp/bis/players/81583872.html
000011191701140,小田野　柏,https://npb.jp/bis/players/11313876.html
000011191702012,沢村　栄治,https://npb.jp/bis/players/21023872.html
000011191702096,村田　重治,https://npb.jp/bis/players/43543872.html
000011191704295,藤野　文三郎,https://npb.jp/bis/players/31233874.html
000011191706064,成田　友三郎,https://npb.jp/bis/players/61663872.html
000011191706236,溝部　武夫,https://npb.jp/bis/players/81283874.html
000011191707034,中山　正嘉,https://npb.jp/bis/players/41943874.html
000011191707100,市田　夏生,https://npb.jp/bis/players/41343801.html
000011191707143,田中　実,https://npb.jp/bis/players/01703874.html
000011191707152,佐藤　平七,https://npb.jp/bis/players/41443801.html
000011191708064,野口　明,https://npb.jp/bis/players/51853872.html
000011191708100,青木　正一,https://npb.jp/bis/players/71173874.html
000011191709093,釣　常雄,https://npb.jp/bis/players/71773876.html
000011191709200,遠藤　忠二郎,https://npb.jp/bis/players/11513872.html
000011191710226,丸尾　千年次,https://npb.jp/bis/players/83383872.html
000011191711156,牧野　潔,https://npb.jp/bis/players/73373872.html
000011191711171,清原　初男,https://npb.jp/bis/players/61363892.html
000011191803117,義川　泰造,https://npb.jp/bis/players/51053895.html
000011191804285,長谷川　重一,https://npb.jp/bis/players/71773891.html
000011191805140,伊藤　国雄,https://npb.jp/bis/players/01103874.html
000011191805185,藤本　英雄,https://npb.jp/bis/players/81783895.html
000011191806206,松尾　幸造,https://npb.jp/bis/players/91293874.html
000011191806271,亀田　敏夫,https://npb.jp/bis/players/81383878.html
000011191807066,望月　潤一,https://npb.jp/bis/players/71473874.html
000011191807082,清水　秀雄,https://npb.jp/bis/players/31533891.html
000011191807191,近藤　久,https://npb.jp/bis/players/11013872.html
000011191807252,下尾　勝馬,https://npb.jp/bis/players/81683801.html
000011191808207,八島　米雄,https://npb.jp/bis/players/91993896.html
000011191810174,野村　高義,https://npb.jp/bis/players/71973876.html
000011191811042,桜井　七之助,https://npb.jp/bis/players/91093872.html
000011191811243,常川　助三郎,https://npb.jp/bis/players/51753876.html
000011191811303,田川　豊,https://npb.jp/bis/players/91793892.html
000011191901274,成田　啓二,https://npb.jp/bis/players/33733801.html
000011191902191,児玉　利一,https://npb.jp/bis/players/81383803.html
000011191903201,木下　貞一,https://npb.jp/bis/players/21123893.html
000011191904054,野村　武史,https://npb.jp/bis/players/41943892.html
000011191904131,加藤　智男,https://npb.jp/bis/players/21523872.html
000011191904170,岡村　孝雄,https://npb.jp/bis/players/21123896.html
000011191905103,千葉　茂,https://npb.jp/bis/players/31733876.html
000011191906145,福士　勇,https://npb.jp/bis/players/21923876.html
000011191906151,川口　敬次郎,https://npb.jp/bis/players/21023801.html
000011191907122,清家　忠太郎,https://npb.jp/bis/players/81583878.html
000011191908102,沢藤　光郎,https://npb.jp/bis/players/51653801.html
000011191908153,高松　利夫,https://npb.jp/bis/players/03103801.html
000011191909202,白木　義一郎,https://npb.jp/bis/players/11713892.html
000011191909225,星田　次郎,https://npb.jp/bis/players/91093892.html
000011191910101,川内　実,https://npb.jp/bis/players/71373896.html
000011191911280,井筒　研一,https://npb.jp/bis/players/01103878.html
000011191912014,中尾　碩志,https://npb.jp/bis/players/01703878.html
000011191912270,天川　清三郎,https://npb.jp/bis/players/31133878.html
000011192001064,野口　二郎,https://npb.jp/bis/players/81783878.html
000011192001235,服部　受弘,https://npb.jp/bis/players/11913878.html
000011192002015,林　義一,https://npb.jp/bis/players/11713898.html
000011192002224,中河　美芳,https://npb.jp/bis/players/91993874.html
000011192003066,村松　幸雄,https://npb.jp/bis/players/61963878.html
000011192003153,玉腰　忠義,https://npb.jp/bis/players/21523891.html
000011192003231,川上　哲治,https://npb.jp/bis/players/01303876.html
000011192004101,木下　勇,https://npb.jp/bis/players/21323876.html
000011192004126,森下　重好,https://npb.jp/bis/players/81083892.html
000011192005044,中谷　信夫,https://npb.jp/bis/players/61363894.html
000011192005081,河村　章,https://npb.jp/bis/players/21323891.html
000011192005097,山本　秀男,https://npb.jp/bis/players/91093891.html
000011192005107,吉富　欣也,https://npb.jp/bis/players/01003891.html
000011192006100,泉田　喜義,https://npb.jp/bis/players/21123891.html
000011192006211,楠　拡応,https://npb.jp/bis/players/81383876.html
000011192008146,三富　恒雄,https://npb.jp/bis/players/21923891.html
000011192008235,別当　薫,https://npb.jp/bis/players/01703896.html
000011192008254,中本　政夫,https://npb.jp/bis/players/81783876.html
000011192009261,梶岡　忠義,https://npb.jp/bis/players/31333894.html
000011192009287,柚木　進,https://npb.jp/bis/players/61963896.html
000011192012200,大崎　憲司,https://npb.jp/bis/players/01703801.html
000011192101019,渡辺　博之,https://npb.jp/bis/players/83683801.html
000011192101121,木村　勉,https://npb.jp/bis/players/51553878.html
000011192101260,岩本　信一,https://npb.jp/bis/players/61163894.html
000011192105015,一言　多十,https://npb.jp/bis/players/11013892.html
000011192105071,川崎　徳次,https://npb.jp/bis/players/01303891.html
000011192105096,村松　長太郎,https://npb.jp/bis/players/41943878.html
000011192106226,松本　利一,https://npb.jp/bis/players/01903891.html
000011192107083,多田　文久三,https://npb.jp/bis/players/71373893.html
000011192107181,桑名　重治,https://npb.jp/bis/players/31433801.html
000011192107197,保井　浩一,https://npb.jp/bis/players/03403801.html
000011192107256,森下　博,https://npb.jp/bis/players/11213892.html
000011192107275,古谷　法夫,https://npb.jp/bis/players/43043801.html
000011192109014,西沢　道夫,https://npb.jp/bis/players/11013874.html
000011192110020,大島　信雄,https://npb.jp/bis/players/21723801.html
000011192110033,寺島　公,https://npb.jp/bis/players/13513801.html
000011192110055,藤村　隆男,https://npb.jp/bis/players/81783891.html
000011192111136,三輪　八郎,https://npb.jp/bis/players/21923878.html
000011192202089,渡辺　誠太郎,https://npb.jp/bis/players/61563893.html
000011192203155,広瀬　習一,https://npb.jp/bis/players/11513893.html
000011192204035,林　安夫,https://npb.jp/bis/players/01703895.html
000011192204230,緒方　俊明,https://npb.jp/bis/players/11313894.html
000011192205084,野本　喜一郎,https://npb.jp/bis/players/23723801.html
000011192205090,江藤　晴康,https://npb.jp/bis/players/81583801.html
000011192205141,櫛田　由美彦,https://npb.jp/bis/players/11513892.html
000011192205253,鳥居　兵治,https://npb.jp/bis/players/31933892.html
000011192207097,吉江　英四郎,https://npb.jp/bis/players/81983896.html
000011192207232,白坂　長栄,https://npb.jp/bis/players/51553896.html
000011192207240,石丸　進一,https://npb.jp/bis/players/51153893.html
000011192208034,仁科　栄三,https://npb.jp/bis/players/31733895.html
000011192209073,土佐内　吉治,https://npb.jp/bis/players/73573801.html
000011192210015,別所　毅彦,https://npb.jp/bis/players/31933895.html
000011192210043,武末　悉昌,https://npb.jp/bis/players/11513898.html
000011192210107,安居　玉一,https://npb.jp/bis/players/11013895.html
000011192211202,祖父江　東一郎,https://npb.jp/bis/players/91593895.html
000011192212150,大下　弘,https://npb.jp/bis/players/51353892.html
000011192212246,守田　政人,https://npb.jp/bis/players/81683805.html
000011192301065,長谷川　善三,https://npb.jp/bis/players/61363893.html
000011192301245,馬明　泰三郎,https://npb.jp/bis/players/01703803.html
000011192302200,秋枝　寿一郎,https://npb.jp/bis/players/51153894.html
000011192302211,木暮　力三,https://npb.jp/bis/players/61363895.html
000011192303180,江田　孝,https://npb.jp/bis/players/71173893.html
000011192303250,上野　重雄,https://npb.jp/bis/players/01503801.html
000011192303281,上口　政,https://npb.jp/bis/players/91393892.html
000011192304180,稲垣　定雄,https://npb.jp/bis/players/01103805.html
000011192305240,梅田　正巳,https://npb.jp/bis/players/61563801.html
000011192305272,真田　重蔵,https://npb.jp/bis/players/51353897.html
000011192306205,広島　清美,https://npb.jp/bis/players/41743895.html
000011192306270,石風呂　良一,https://npb.jp/bis/players/71173898.html
000011192307024,野崎　泰一,https://npb.jp/bis/players/21923892.html
000011192308186,真野　常照,https://npb.jp/bis/players/11713897.html
000011192308283,蔦　文也,https://npb.jp/bis/players/03303801.html
000011192308294,中原　宏,https://npb.jp/bis/players/31533897.html
000011192309125,服部　力,https://npb.jp/bis/players/73973801.html
000011192309257,薮田　政則,https://npb.jp/bis/players/23423801.html
000011192310102,杉浦　正幸,https://npb.jp/bis/players/01503803.html
000011192311121,片山　博,https://npb.jp/bis/players/11313896.html
000011192311150,池田　善蔵,https://npb.jp/bis/players/01103894.html
000011192311305,林　茂,https://npb.jp/bis/players/23923801.html
000011192312101,木場　巌,https://npb.jp/bis/players/81383896.html
000011192401035,星沢　純,https://npb.jp/bis/players/21723896.html
000011192402080,荒木　健治,https://npb.jp/bis/players/51153898.html
000011192402123,竹村　元雄,https://npb.jp/bis/players/63163801.html
000011192402243,高野　裕良,https://npb.jp/bis/players/01703892.html
000011192404060,飯田　徳治,https://npb.jp/bis/players/91193894.html
000011192404084,中村　政美,https://npb.jp/bis/players/51553897.html
000011192404253,天保　義夫,https://npb.jp/bis/players/61563895.html
000011192404295,干場　一夫,https://npb.jp/bis/players/83083801.html
000011192405036,松本　忠繁,https://npb.jp/bis/players/11913896.html
000011192405225,林　直明,https://npb.jp/bis/players/81983892.html
000011192405241,小松原　博喜,https://npb.jp/bis/players/41343895.html
000011192406020,小川　善治,https://npb.jp/bis/players/21123898.html
000011192406185,姫野　好治,https://npb.jp/bis/players/51753898.html
000011192407040,浅井　守,https://npb.jp/bis/players/71173801.html
000011192408054,長沼　要男,https://npb.jp/bis/players/11713895.html
000011192408204,仲川　翠,https://npb.jp/bis/players/43543801.html
000011192408223,富樫　淳,https://npb.jp/bis/players/11913892.html
000011192408256,宮下　信明,https://npb.jp/bis/players/41943895.html
000011192409030,榎原　好,https://npb.jp/bis/players/11713801.html
000011192409140,今西　錬太郎,https://npb.jp/bis/players/01103892.html
000011192410071,河　文雄,https://npb.jp/bis/players/51353803.html
000011192410146,森田　明義,https://npb.jp/bis/players/71573899.html
000011192410196,門馬　祐,https://npb.jp/bis/players/21523894.html
000011192411152,佐藤　秀雄,https://npb.jp/bis/players/01503892.html
000011192411231,川畑　博,https://npb.jp/bis/players/91393895.html
000011192501010,大橋　一郎,https://npb.jp/bis/players/31333895.html
000011192501060,阿部　八郎,https://npb.jp/bis/players/31133898.html
000011192502190,大友　工司,https://npb.jp/bis/players/41743801.html
000011192502205,藤野　光久,https://npb.jp/bis/players/21423805.html
000011192503074,野口　正明,https://npb.jp/bis/players/51753895.html
000011192504151,五井　孝蔵,https://npb.jp/bis/players/51453801.html
000011192505141,北川　桂太郎,https://npb.jp/bis/players/41343892.html
000011192505224,野草　義輝,https://npb.jp/bis/players/81583898.html
000011192505236,丸山　二三雄,https://npb.jp/bis/players/51753897.html
000011192505293,長　武男,https://npb.jp/bis/players/73373801.html
000011192506041,久野　勝美,https://npb.jp/bis/players/81383892.html
000011192507010,荒木　茂,https://npb.jp/bis/players/31133892.html
000011192508126,松田　友一,https://npb.jp/bis/players/61763896.html
000011192508293,武智　修,https://npb.jp/bis/players/41343897.html
000011192509172,杉下　茂,https://npb.jp/bis/players/41343898.html
000011192510021,近藤　貞雄,https://npb.jp/bis/players/11313897.html
000011192510293,辻　源兵衛,https://npb.jp/bis/players/41343899.html
000011192510301,金城　政夫,https://npb.jp/bis/players/21323803.html
000011192510313,田村　幹雄,https://npb.jp/bis/players/21323897.html
000011192601011,小林　経旺,https://npb.jp/bis/players/61363896.html
000011192601033,竹本　卓,https://npb.jp/bis/players/31533898.html
000011192601301,駒田　桂二,https://npb.jp/bis/players/01303898.html
000011192602110,大沢　紀三男,https://npb.jp/bis/players/91193899.html
000011192602121,久喜　勲,https://npb.jp/bis/players/91293801.html
000011192603196,森本　清三,https://npb.jp/bis/players/01703897.html
000011192603224,野口　渉,https://npb.jp/bis/players/81383899.html
000011192603250,井上　嘉弘,https://npb.jp/bis/players/31133899.html
000011192605010,大平　茂,https://npb.jp/bis/players/91193897.html
000011192605296,宮沢　澄也,https://npb.jp/bis/players/71973803.html
000011192607201,黒尾　重明,https://npb.jp/bis/players/51553892.html
000011192607236,宮沢　基一郎,https://npb.jp/bis/players/41743898.html
000011192608306,松川　博爾,https://npb.jp/bis/players/31533899.html
000011192609201,梶原　宗弘,https://npb.jp/bis/players/71773809.html
000011192610084,中津　正三,https://npb.jp/bis/players/21523898.html
000011192611043,武智　文雄,https://npb.jp/bis/players/43143801.html
000011192611160,荒巻　淳,https://npb.jp/bis/players/01103801.html
000011192612030,石川　清逸,https://npb.jp/bis/players/91393801.html
000011192701055,萩原　昭,https://npb.jp/bis/players/83783801.html
000011192701060,板倉　正男,https://npb.jp/bis/players/71173896.html
000011192701301,木暮　英路,https://npb.jp/bis/players/81183899.html
000011192702112,末吉　俊信,https://npb.jp/bis/players/91993805.html
000011192703050,出沢　政雄,https://npb.jp/bis/players/41343894.html
000011192703084,長原　孝治,https://npb.jp/bis/players/81383894.html
000011192703152,関根　潤三,https://npb.jp/bis/players/61863801.html
000011192703180,明石　晃一,https://npb.jp/bis/players/31133894.html
000011192703294,野口　勝美,https://npb.jp/bis/players/93793801.html
000011192704211,小島　禎二,https://npb.jp/bis/players/41343896.html
000011192704220,内山　清,https://npb.jp/bis/players/91193896.html
000011192705162,銭村　健三,https://npb.jp/bis/players/31033807.html
000011192706193,田中　達夫,https://npb.jp/bis/players/33133801.html
000011192707120,沖　実郎,https://npb.jp/bis/players/41143896.html
000011192707253,竹元　勝雄,https://npb.jp/bis/players/41543803.html
000011192709082,佐復　良一,https://npb.jp/bis/players/61463801.html
000011192709165,平野　謙二,https://npb.jp/bis/players/31033892.html
000011192711300,内田　蒼生也,https://npb.jp/bis/players/41543801.html
000011192711306,村松　昭次郎,https://npb.jp/bis/players/33433801.html
000011192712147,米川　泰夫,https://npb.jp/bis/players/11913898.html
000011192802113,田宮　謙次郎,https://npb.jp/bis/players/61363898.html
000011192803017,山根　俊英,https://npb.jp/bis/players/01903803.html
000011192804292,塩見　栄一,https://npb.jp/bis/players/31533896.html
000011192805216,光吉　勉,https://npb.jp/bis/players/01603807.html
000011192806155,原田　孝一,https://npb.jp/bis/players/63963801.html
000011192807045,萩本　保,https://npb.jp/bis/players/21723803.html
000011192807120,稲葉　郁三,https://npb.jp/bis/players/81383801.html
000011192808061,久保　守,https://npb.jp/bis/players/51753805.html
000011192808151,久保　重男,https://npb.jp/bis/players/21223801.html
000011192810150,入谷　正典,https://npb.jp/bis/players/41143805.html
000011192901013,田原　基稔,https://npb.jp/bis/players/53153801.html
000011192904243,樽井　克友,https://npb.jp/bis/players/13313801.html
000011192905205,星野　武男,https://npb.jp/bis/players/13213801.html
000011192906303,滝　良彦,https://npb.jp/bis/players/01003805.html
000011192908239,渡辺　信義,https://npb.jp/bis/players/61963803.html
000011192909161,小西　正夫,https://npb.jp/bis/players/11913807.html
000011192910152,鈴木　実,https://npb.jp/bis/players/11013807.html
000011192912141,北本　重二,https://npb.jp/bis/players/71373898.html
000011193001021,黒川　浩,https://npb.jp/bis/players/81283801.html
000011193001315,本間　鉄和,https://npb.jp/bis/players/53253801.html
000011193002132,栄屋　悦男,https://npb.jp/bis/players/91093809.html
000011193002230,大脇　照夫,https://npb.jp/bis/players/61363805.html
000011193003255,長谷川　良平,https://npb.jp/bis/players/43743801.html
000011193004251,近藤　禎三,https://npb.jp/bis/players/51553803.html
000011193005023,寺川　昭二,https://npb.jp/bis/players/83383801.html
000011193006090,相沢　進,https://npb.jp/bis/players/31133807.html
000011193006225,初岡　栄治,https://npb.jp/bis/players/33933801.html
000011193006241,香川　秀光,https://npb.jp/bis/players/41943801.html
000011193007014,西田　亨,https://npb.jp/bis/players/91293805.html
000011193007100,石黒　忠,https://npb.jp/bis/players/41143803.html
000011193007150,伊藤　万喜三,https://npb.jp/bis/players/51353801.html
000011193007300,井上　慎一,https://npb.jp/bis/players/71173805.html
000011193008061,川口　芳弘,https://npb.jp/bis/players/41043801.html
000011193009210,浅田　肇,https://npb.jp/bis/players/31133803.html
000011193010115,箱田　義勝,https://npb.jp/bis/players/13913801.html
000011193011027,山口　幹雄,https://npb.jp/bis/players/83483801.html
000011193011071,加藤　晃郎,https://npb.jp/bis/players/91993801.html
000011193011112,柴田　英治,https://npb.jp/bis/players/01603801.html
000011193011212,杉川　喜久雄,https://npb.jp/bis/players/61963807.html
000011193011280,大崎　昭夫,https://npb.jp/bis/players/91793801.html
000011193012062,島本　和夫,https://npb.jp/bis/players/21323898.html
000011193012115,藤道　昭和,https://npb.jp/bis/players/81083805.html
000011193012116,松田　清,https://npb.jp/bis/players/03203801.html
000011193012134,野母　得見,https://npb.jp/bis/players/21623809.html
000011193012137,安田　昌雄,https://npb.jp/bis/players/93493801.html
000011193101010,池田　吉夫,https://npb.jp/bis/players/21123803.html
000011193101026,松田　康彦,https://npb.jp/bis/players/71673807.html
000011193101060,荒岡　昭,https://npb.jp/bis/players/91193801.html
000011193101100,井上　安雄,https://npb.jp/bis/players/81183807.html
000011193102063,玉川　郁,https://npb.jp/bis/players/83183801.html
000011193102135,藤江　清志,https://npb.jp/bis/players/61463807.html
000011193102176,松岡　光雄,https://npb.jp/bis/players/33133809.html
000011193102267,吉若　昌弘,https://npb.jp/bis/players/43643801.html
000011193103050,大津　守,https://npb.jp/bis/players/81183803.html
000011193104260,荻原　隆,https://npb.jp/bis/players/11913801.html
000011193105035,本多　逸郎,https://npb.jp/bis/players/33233801.html
000011193105077,薮本　和男,https://npb.jp/bis/players/43443801.html
000011193105183,高田　耕作,https://npb.jp/bis/players/01203809.html
000011193106042,酒井　豪久,https://npb.jp/bis/players/91593803.html
000011193107012,椙本　勝,https://npb.jp/bis/players/81983805.html
000011193107053,高橋　千年美,https://npb.jp/bis/players/41043807.html
000011193107106,三船　正俊,https://npb.jp/bis/players/71673805.html
000011193107260,石鉢　勝美,https://npb.jp/bis/players/51353807.html
000011193108063,種田　弘,https://npb.jp/bis/players/61563803.html
000011193108075,藤田　元司,https://npb.jp/bis/players/41243804.html
000011193109013,徳永　喜久夫,https://npb.jp/bis/players/11713803.html
000011193109175,藤井　清一郎,https://npb.jp/bis/players/01403805.html
000011193109193,高橋　輝,https://npb.jp/bis/players/93193801.html
000011193111293,武内　和男,https://npb.jp/bis/players/23123801.html
000011193112221,北川　久治,https://npb.jp/bis/players/11713805.html
000011193201021,木村　富雄,https://npb.jp/bis/players/31233801.html
000011193201082,鈴木　幸雄,https://npb.jp/bis/players/21523803.html
000011193201286,宮地　惟友,https://npb.jp/bis/players/21623805.html
000011193202015,箱田　淳,https://npb.jp/bis/players/41743803.html
000011193202234,永井　康雄,https://npb.jp/bis/players/01203807.html
000011193203010,伊沢　修,https://npb.jp/bis/players/71173803.html
000011193203104,中西　由行,https://npb.jp/bis/players/51753803.html
000011193203270,浮田　逸郎,https://npb.jp/bis/players/41343807.html
000011193204223,東泉　東二,https://npb.jp/bis/players/61063805.html
000011193205090,大崎　三男,https://npb.jp/bis/players/11513807.html
000011193205286,村田　博秀,https://npb.jp/bis/players/83183809.html
000011193206024,中野　隆夫,https://npb.jp/bis/players/11613809.html
000011193206131,川上　義信,https://npb.jp/bis/players/21723809.html
000011193206225,拝藤　聖雄,https://npb.jp/bis/players/61263805.html
000011193206244,永田　和弘,https://npb.jp/bis/players/21223807.html
000011193207050,赤松　瞭,https://npb.jp/bis/players/71173807.html
000011193207072,鈴木　康司,https://npb.jp/bis/players/11013805.html
000011193207206,松山　昇,https://npb.jp/bis/players/31633805.html
000011193208071,兼吉　寛,https://npb.jp/bis/players/11313803.html
000011193208170,岩井　活水,https://npb.jp/bis/players/71373807.html
000011193209250,井上　佳明,https://npb.jp/bis/players/51153803.html
000011193210022,佐藤　公男,https://npb.jp/bis/players/71973807.html
000011193210181,北川　芳男,https://npb.jp/bis/players/51753808.html
000011193210207,山崎　盛昭,https://npb.jp/bis/players/93393809.html
000011193210300,小倉　薫,https://npb.jp/bis/players/31333805.html
000011193211010,大神　武俊,https://npb.jp/bis/players/91393805.html
000011193211030,岩村　吉博,https://npb.jp/bis/players/61163805.html
000011193211285,服部　武夫,https://npb.jp/bis/players/53953801.html
000011193212106,宮崎　一夫,https://npb.jp/bis/players/01603805.html
000011193212201,小山　恒三,https://npb.jp/bis/players/01703805.html
000011193301017,山本　光一,https://npb.jp/bis/players/91893805.html
000011193301161,紀藤　広光,https://npb.jp/bis/players/11913809.html
000011193301241,岸本　千明,https://npb.jp/bis/players/81583805.html
000011193302150,岡本　健治,https://npb.jp/bis/players/11513805.html
000011193302241,北畑　利雄,https://npb.jp/bis/players/91793807.html
000011193302269,渡辺　省三,https://npb.jp/bis/players/41843807.html
000011193303115,林　秀樹,https://npb.jp/bis/players/53153800.html
000011193303181,木村　博,https://npb.jp/bis/players/61563805.html
000011193303226,円子　宏,https://npb.jp/bis/players/13513800.html
000011193304104,内司　正弘,https://npb.jp/bis/players/51253807.html
000011193304142,清水　宏員,https://npb.jp/bis/players/11913805.html
000011193304163,田中　照雄,https://npb.jp/bis/players/71073805.html
000011193304212,島原　幸雄,https://npb.jp/bis/players/71973805.html
000011193304280,青山　裕治,https://npb.jp/bis/players/71173802.html
000011193305043,高頭　時夫,https://npb.jp/bis/players/21023807.html
000011193305079,和田　武彦,https://npb.jp/bis/players/01803807.html
000011193305084,新田　道郎,https://npb.jp/bis/players/71673809.html
000011193305101,金具　洋右,https://npb.jp/bis/players/11713800.html
000011193305221,金山　勝巳,https://npb.jp/bis/players/41543807.html
000011193306141,片岡　節次郎,https://npb.jp/bis/players/21523800.html
000011193306199,和田　功,https://npb.jp/bis/players/91893807.html
000011193306302,榊原　盛毅,https://npb.jp/bis/players/81783805.html
000011193307011,黒岩　弘,https://npb.jp/bis/players/21923809.html
000011193307071,加藤　太郎,https://npb.jp/bis/players/11713809.html
000011193307242,白崎　泰夫,https://npb.jp/bis/players/41943807.html
000011193308011,金田　正一,https://npb.jp/bis/players/71073801.html
000011193308090,太田　正男,https://npb.jp/bis/players/51553807.html
000011193308236,三浦　方義,https://npb.jp/bis/players/51653805.html
000011193308275,林　次郎,https://npb.jp/bis/players/03903801.html
000011193308301,河村　久文,https://npb.jp/bis/players/81583807.html
000011193309010,今井　洋行,https://npb.jp/bis/players/21123805.html
000011193309071,笠原　正行,https://npb.jp/bis/players/01503807.html
000011193309150,大辻　秀夫,https://npb.jp/bis/players/01303805.html
000011193309190,石川　克彦,https://npb.jp/bis/players/91193805.html
000011193309222,鈴木　隆,https://npb.jp/bis/players/21723806.html
000011193309300,小野　正一,https://npb.jp/bis/players/11513802.html
000011193310095,備前　喜夫,https://npb.jp/bis/players/81283805.html
000011193310150,飯尾　為男,https://npb.jp/bis/players/01103803.html
000011193310200,浮州　重紀,https://npb.jp/bis/players/81183805.html
000011193311017,吉田　陽次,https://npb.jp/bis/players/01803805.html
000011193311081,神田　昌男,https://npb.jp/bis/players/21523805.html
000011193312095,藤川　哲郎,https://npb.jp/bis/players/41843809.html
000011193312171,小武方　信一,https://npb.jp/bis/players/31033800.html
000011193312230,阿部　長久,https://npb.jp/bis/players/31133805.html
000011193312300,伊藤　芳明,https://npb.jp/bis/players/61163808.html
000011193401010,荒井　健,https://npb.jp/bis/players/51153804.html
000011193401095,弘瀬　昌彦,https://npb.jp/bis/players/01803809.html
000011193401120,小川　健太郎,https://npb.jp/bis/players/91393829.html
000011193402011,蔵　文男,https://npb.jp/bis/players/41943800.html
