試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/15,エスコンF,日本ハム vs 広島,2021029424,https://baseball.yahoo.co.jp/npb/game/2021029424/index,試合終了,セ・パ交流戦,交流戦
2025/06/15,楽天モバイル,楽天 vs 阪神,2021029425,https://baseball.yahoo.co.jp/npb/game/2021029425/index,試合終了,セ・パ交流戦,交流戦
2025/06/15,ベルーナドーム,西武 vs 中日,2021029426,https://baseball.yahoo.co.jp/npb/game/2021029426/index,試合終了,セ・パ交流戦,交流戦
2025/06/15,ZOZOマリン,ロッテ vs ヤクルト,2021029427,https://baseball.yahoo.co.jp/npb/game/2021029427/index,試合終了,セ・パ交流戦,交流戦
2025/06/15,京セラD大阪,オリックス vs 巨人,2021029428,https://baseball.yahoo.co.jp/npb/game/2021029428/index,試合終了,セ・パ交流戦,交流戦
2025/06/15,みずほPayPay,ソフトバンク vs DeNA,2021029429,https://baseball.yahoo.co.jp/npb/game/2021029429/index,試合終了,セ・パ交流戦,交流戦
2025/06/15,ロッテ,ロッテ vs 楽天,2021030740,https://baseball.yahoo.co.jp/npb/game/2021030740/index,試合中止,イ・リーグ,パ・リーグ
2025/06/15,戸田,ヤクルト vs 巨人,2021030739,https://baseball.yahoo.co.jp/npb/game/2021030739/index,試合終了,イ・リーグ,セ・リーグ
2025/06/15,鎌スタ,日本ハム vs オイシックス,2021030742,https://baseball.yahoo.co.jp/npb/game/2021030742/index,試合中止,イ・リーグ,その他
2025/06/15,横須賀,DeNA vs 西武,2021030741,https://baseball.yahoo.co.jp/npb/game/2021030741/index,試合終了,イ・リーグ,交流戦
2025/06/15,由宇,広島 vs くふうハヤテ,2021030239,https://baseball.yahoo.co.jp/npb/game/2021030239/index,試合終了,ウ・リーグ,その他
2025/06/15,ナゴヤ球場,中日 vs ソフトバンク,2021030237,https://baseball.yahoo.co.jp/npb/game/2021030237/index,試合終了,ウ・リーグ,交流戦
2025/06/15,ＳＧＬ,阪神 vs オリックス,2021030238,https://baseball.yahoo.co.jp/npb/game/2021030238/index,試合終了,ウ・リーグ,交流戦
