試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/03/30,マツダスタジアム,広島 vs 阪神,2021029052,https://baseball.yahoo.co.jp/npb/game/2021029052/index,試合終了,セ・リーグ,セ・リーグ
2025/03/30,東京ドーム,巨人 vs ヤクルト,2021029050,https://baseball.yahoo.co.jp/npb/game/2021029050/index,試合終了,セ・リーグ,セ・リーグ
2025/03/30,横浜,DeNA vs 中日,2021029051,https://baseball.yahoo.co.jp/npb/game/2021029051/index,試合終了,セ・リーグ,セ・リーグ
2025/03/30,ベルーナドーム,西武 vs 日本ハム,2021029053,https://baseball.yahoo.co.jp/npb/game/2021029053/index,試合終了,パ・リーグ,パ・リーグ
2025/03/30,京セラD大阪,オリックス vs 楽天,2021029054,https://baseball.yahoo.co.jp/npb/game/2021029054/index,試合終了,パ・リーグ,パ・リーグ
2025/03/30,みずほPayPay,ソフトバンク vs ロッテ,2021029055,https://baseball.yahoo.co.jp/npb/game/2021029055/index,試合終了,パ・リーグ,パ・リーグ
2025/03/30,戸田,ヤクルト vs ロッテ,2021030513,https://baseball.yahoo.co.jp/npb/game/2021030513/index,試合終了,イ・リーグ,交流戦
2025/03/30,鎌スタ,日本ハム vs DeNA,2021030514,https://baseball.yahoo.co.jp/npb/game/2021030514/index,試合終了,イ・リーグ,交流戦
2025/03/30,ハードオフ新潟,オイシックス vs 楽天,2021030515,https://baseball.yahoo.co.jp/npb/game/2021030515/index,試合終了,イ・リーグ,その他
2025/03/30,カーミニーク,西武 vs 巨人,2021030516,https://baseball.yahoo.co.jp/npb/game/2021030516/index,試合終了,イ・リーグ,交流戦
2025/03/30,ナゴヤ球場,中日 vs 広島,2021030068,https://baseball.yahoo.co.jp/npb/game/2021030068/index,試合終了,ウ・リーグ,セ・リーグ
2025/03/30,ＳＧＬ,阪神 vs くふうハヤテ,2021030069,https://baseball.yahoo.co.jp/npb/game/2021030069/index,試合終了,ウ・リーグ,その他
2025/03/30,タマスタ筑後,ソフトバンク vs オリックス,2021030070,https://baseball.yahoo.co.jp/npb/game/2021030070/index,試合終了,ウ・リーグ,パ・リーグ
