試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/04/13,マツダスタジアム,広島 vs 巨人,2021029121,https://baseball.yahoo.co.jp/npb/game/2021029121/index,試合終了,セ・リーグ,セ・リーグ
2025/04/13,横浜,DeNA vs ヤクルト,2021029119,https://baseball.yahoo.co.jp/npb/game/2021029119/index,試合中止,セ・リーグ,セ・リーグ
2025/04/13,甲子園,阪神 vs 中日,2021029120,https://baseball.yahoo.co.jp/npb/game/2021029120/index,試合中止,セ・リーグ,セ・リーグ
2025/04/13,エスコンF,日本ハム vs 西武,2021029122,https://baseball.yahoo.co.jp/npb/game/2021029122/index,試合終了,パ・リーグ,パ・リーグ
2025/04/13,楽天モバイル,楽天 vs オリックス,2021029123,https://baseball.yahoo.co.jp/npb/game/2021029123/index,試合終了,パ・リーグ,パ・リーグ
2025/04/13,ZOZOマリン,ロッテ vs ソフトバンク,2021029124,https://baseball.yahoo.co.jp/npb/game/2021029124/index,試合中止,パ・リーグ,パ・リーグ
2025/04/13,森林どり泉,楽天 vs 日本ハム,2021030555,https://baseball.yahoo.co.jp/npb/game/2021030555/index,試合終了,イ・リーグ,パ・リーグ
2025/04/13,カーミニーク,西武 vs ロッテ,2021030557,https://baseball.yahoo.co.jp/npb/game/2021030557/index,試合中止,イ・リーグ,パ・リーグ
2025/04/13,Gタウン,巨人 vs DeNA,2021030556,https://baseball.yahoo.co.jp/npb/game/2021030556/index,試合中止,イ・リーグ,セ・リーグ
2025/04/13,由宇,広島 vs 中日,2021030099,https://baseball.yahoo.co.jp/npb/game/2021030099/index,試合中止,ウ・リーグ,セ・リーグ
2025/04/13,静岡,くふうハヤテ vs 阪神,2021030097,https://baseball.yahoo.co.jp/npb/game/2021030097/index,試合中止,ウ・リーグ,その他
2025/04/13,京セラD大阪,オリックス vs ソフトバンク,2021030098,https://baseball.yahoo.co.jp/npb/game/2021030098/index,試合終了,ウ・リーグ,パ・リーグ
