試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/04,エスコンF,日本ハム vs 阪神,2021029364,https://baseball.yahoo.co.jp/npb/game/2021029364/index,試合終了,セ・パ交流戦,交流戦
2025/06/04,楽天モバイル,楽天 vs DeNA,2021029365,https://baseball.yahoo.co.jp/npb/game/2021029365/index,試合終了,セ・パ交流戦,交流戦
2025/06/04,ベルーナドーム,西武 vs ヤクルト,2021029366,https://baseball.yahoo.co.jp/npb/game/2021029366/index,試合終了,セ・パ交流戦,交流戦
2025/06/04,ZOZOマリン,ロッテ vs 巨人,2021029367,https://baseball.yahoo.co.jp/npb/game/2021029367/index,試合終了,セ・パ交流戦,交流戦
2025/06/04,京セラD大阪,オリックス vs 広島,2021029368,https://baseball.yahoo.co.jp/npb/game/2021029368/index,試合終了,セ・パ交流戦,交流戦
2025/06/04,みずほPayPay,ソフトバンク vs 中日,2021029369,https://baseball.yahoo.co.jp/npb/game/2021029369/index,試合終了,セ・パ交流戦,交流戦
2025/06/04,ロッテ,ロッテ vs オイシックス,2021030707,https://baseball.yahoo.co.jp/npb/game/2021030707/index,試合終了,イ・リーグ,その他
2025/06/04,森林どり泉,楽天 vs DeNA,2021030706,https://baseball.yahoo.co.jp/npb/game/2021030706/index,試合終了,イ・リーグ,交流戦
2025/06/04,カーミニーク,西武 vs 日本ハム,2021030708,https://baseball.yahoo.co.jp/npb/game/2021030708/index,試合終了,イ・リーグ,パ・リーグ
2025/06/04,Gタウン,巨人 vs ヤクルト,2021030709,https://baseball.yahoo.co.jp/npb/game/2021030709/index,試合終了,イ・リーグ,セ・リーグ
2025/06/04,由宇,広島 vs オリックス,2021030212,https://baseball.yahoo.co.jp/npb/game/2021030212/index,試合終了,ウ・リーグ,交流戦
2025/06/04,ＳＧＬ,阪神 vs くふうハヤテ,2021030211,https://baseball.yahoo.co.jp/npb/game/2021030211/index,試合終了,ウ・リーグ,その他
