試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/07/26,神宮,ヤクルト vs 中日,2021029586,https://baseball.yahoo.co.jp/npb/game/2021029586/index,試合終了,セ・リーグ,セ・リーグ
2025/07/26,甲子園,阪神 vs DeNA,2021029587,https://baseball.yahoo.co.jp/npb/game/2021029587/index,試合終了,セ・リーグ,セ・リーグ
2025/07/26,マツダスタジアム,広島 vs 巨人,2021029588,https://baseball.yahoo.co.jp/npb/game/2021029588/index,試合終了,セ・リーグ,セ・リーグ
2025/07/26,エスコンF,日本ハム vs ロッテ,2021029589,https://baseball.yahoo.co.jp/npb/game/2021029589/index,試合終了,パ・リーグ,パ・リーグ
2025/07/26,楽天モバイル,楽天 vs 西武,2021029590,https://baseball.yahoo.co.jp/npb/game/2021029590/index,試合終了,パ・リーグ,パ・リーグ
2025/07/26,みずほPayPay,ソフトバンク vs オリックス,2021029591,https://baseball.yahoo.co.jp/npb/game/2021029591/index,試合終了,パ・リーグ,パ・リーグ
2025/07/26,横手,楽天 vs ヤクルト,2021030832,https://baseball.yahoo.co.jp/npb/game/2021030832/index,試合終了,イ・リーグ,交流戦
2025/07/26,長岡悠久山,オイシックス vs 日本ハム,2021030833,https://baseball.yahoo.co.jp/npb/game/2021030833/index,試合終了,イ・リーグ,その他
2025/07/26,Gタウン,巨人 vs 西武,2021030834,https://baseball.yahoo.co.jp/npb/game/2021030834/index,試合終了,イ・リーグ,交流戦
2025/07/26,横須賀,DeNA vs ロッテ,2021030835,https://baseball.yahoo.co.jp/npb/game/2021030835/index,試合終了,イ・リーグ,交流戦
2025/07/26,ナゴヤ球場,中日 vs ソフトバンク,2021030317,https://baseball.yahoo.co.jp/npb/game/2021030317/index,試合終了,ウ・リーグ,交流戦
2025/07/26,由宇,広島 vs 阪神,2021030319,https://baseball.yahoo.co.jp/npb/game/2021030319/index,試合終了,ウ・リーグ,セ・リーグ
2025/07/26,杉本商事BS,オリックス vs くふうハヤテ,2021030318,https://baseball.yahoo.co.jp/npb/game/2021030318/index,試合終了,ウ・リーグ,その他
