試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/09/14,横浜,DeNA vs 巨人,2021029830,https://baseball.yahoo.co.jp/npb/game/2021029830/index,試合終了,セ・リーグ,セ・リーグ
2025/09/14,甲子園,阪神 vs 中日,2021029831,https://baseball.yahoo.co.jp/npb/game/2021029831/index,試合終了,セ・リーグ,セ・リーグ
2025/09/14,マツダスタジアム,広島 vs ヤクルト,2021029832,https://baseball.yahoo.co.jp/npb/game/2021029832/index,試合終了,セ・リーグ,セ・リーグ
2025/09/14,楽天モバイル,楽天 vs ロッテ,2021029834,https://baseball.yahoo.co.jp/npb/game/2021029834/index,試合終了,パ・リーグ,パ・リーグ
2025/09/14,京セラD大阪,オリックス vs ソフトバンク,2021029835,https://baseball.yahoo.co.jp/npb/game/2021029835/index,試合終了,パ・リーグ,パ・リーグ
2025/09/14,エスコンF,日本ハム vs 西武,2021029833,https://baseball.yahoo.co.jp/npb/game/2021029833/index,試合終了,パ・リーグ,パ・リーグ
2025/09/14,戸田,ヤクルト vs 西武,2021030966,https://baseball.yahoo.co.jp/npb/game/2021030966/index,試合終了,イ・リーグ,交流戦
2025/09/14,鎌スタ,日本ハム vs 楽天,2021030964,https://baseball.yahoo.co.jp/npb/game/2021030964/index,試合終了,イ・リーグ,パ・リーグ
2025/09/14,Gタウン,巨人 vs DeNA,2021030965,https://baseball.yahoo.co.jp/npb/game/2021030965/index,試合終了,イ・リーグ,セ・リーグ
2025/09/14,ナゴヤ球場,中日 vs 阪神,2021030433,https://baseball.yahoo.co.jp/npb/game/2021030433/index,試合終了,ウ・リーグ,セ・リーグ
2025/09/14,富田林BS,オリックス vs 広島,2021030434,https://baseball.yahoo.co.jp/npb/game/2021030434/index,試合終了,ウ・リーグ,交流戦
2025/09/14,タマスタ筑後,ソフトバンク vs くふうハヤテ,2021030435,https://baseball.yahoo.co.jp/npb/game/2021030435/index,試合終了,ウ・リーグ,その他
