試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/07,東京ドーム,巨人 vs 楽天,2021029382,https://baseball.yahoo.co.jp/npb/game/2021029382/index,試合終了,セ・パ交流戦,交流戦
2025/06/07,神宮,ヤクルト vs ソフトバンク,2021029383,https://baseball.yahoo.co.jp/npb/game/2021029383/index,試合終了,セ・パ交流戦,交流戦
2025/06/07,横浜,DeNA vs 日本ハム,2021029384,https://baseball.yahoo.co.jp/npb/game/2021029384/index,試合終了,セ・パ交流戦,交流戦
2025/06/07,バンテリンドーム,中日 vs ロッテ,2021029385,https://baseball.yahoo.co.jp/npb/game/2021029385/index,試合終了,セ・パ交流戦,交流戦
2025/06/07,マツダスタジアム,広島 vs 西武,2021029387,https://baseball.yahoo.co.jp/npb/game/2021029387/index,試合終了,セ・パ交流戦,交流戦
2025/06/07,甲子園,阪神 vs オリックス,2021029386,https://baseball.yahoo.co.jp/npb/game/2021029386/index,試合終了,セ・パ交流戦,交流戦
2025/06/07,戸田,ヤクルト vs DeNA,2021030718,https://baseball.yahoo.co.jp/npb/game/2021030718/index,試合終了,イ・リーグ,セ・リーグ
2025/06/07,森林どり泉,楽天 vs 西武,2021030715,https://baseball.yahoo.co.jp/npb/game/2021030715/index,試合終了,イ・リーグ,パ・リーグ
2025/06/07,成田ナスパ,ロッテ vs 日本ハム,2021030716,https://baseball.yahoo.co.jp/npb/game/2021030716/index,試合終了,イ・リーグ,パ・リーグ
2025/06/07,ハードオフ新潟,オイシックス vs 巨人,2021030717,https://baseball.yahoo.co.jp/npb/game/2021030717/index,試合終了,イ・リーグ,その他
2025/06/07,ナゴヤ球場,中日 vs 広島,2021030218,https://baseball.yahoo.co.jp/npb/game/2021030218/index,試合終了,ウ・リーグ,セ・リーグ
2025/06/07,紀三井寺,オリックス vs くふうハヤテ,2021030219,https://baseball.yahoo.co.jp/npb/game/2021030219/index,試合終了,ウ・リーグ,その他
2025/06/07,タマスタ筑後,ソフトバンク vs 阪神,2021030220,https://baseball.yahoo.co.jp/npb/game/2021030220/index,試合終了,ウ・リーグ,交流戦
