試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/03/22,みずほPayPay,ソフトバンク vs 広島,2021030019,https://baseball.yahoo.co.jp/npb/game/2021030019/index,試合終了,オープン戦,交流戦
2025/03/22,エスコンF,日本ハム vs ヤクルト,2021030014,https://baseball.yahoo.co.jp/npb/game/2021030014/index,試合終了,オープン戦,交流戦
2025/03/22,東京ドーム,巨人 vs ロッテ,2021030016,https://baseball.yahoo.co.jp/npb/game/2021030016/index,試合終了,オープン戦,交流戦
2025/03/22,バンテリンドーム,中日 vs 楽天,2021030017,https://baseball.yahoo.co.jp/npb/game/2021030017/index,試合終了,オープン戦,交流戦
2025/03/22,京セラD大阪,阪神 vs オリックス,2021030018,https://baseball.yahoo.co.jp/npb/game/2021030018/index,試合終了,オープン戦,交流戦
2025/03/22,ベルーナドーム,西武 vs DeNA,2021030015,https://baseball.yahoo.co.jp/npb/game/2021030015/index,試合終了,オープン戦,交流戦
2025/03/22,ロッテ,ロッテ vs 西武,2021030487,https://baseball.yahoo.co.jp/npb/game/2021030487/index,試合終了,イ・リーグ,パ・リーグ
2025/03/22,戸田,ヤクルト vs 巨人,2021030490,https://baseball.yahoo.co.jp/npb/game/2021030490/index,試合終了,イ・リーグ,セ・リーグ
2025/03/22,森林どり泉,楽天 vs DeNA,2021030488,https://baseball.yahoo.co.jp/npb/game/2021030488/index,試合終了,イ・リーグ,交流戦
2025/03/22,ハードオフ新潟,オイシックス vs 日本ハム,2021030489,https://baseball.yahoo.co.jp/npb/game/2021030489/index,試合終了,イ・リーグ,その他
2025/03/22,ナゴヤ球場,中日 vs 阪神,2021030047,https://baseball.yahoo.co.jp/npb/game/2021030047/index,試合終了,ウ・リーグ,セ・リーグ
2025/03/22,杉本商事BS,オリックス vs 広島,2021030048,https://baseball.yahoo.co.jp/npb/game/2021030048/index,試合終了,ウ・リーグ,交流戦
2025/03/22,タマスタ筑後,ソフトバンク vs くふうハヤテ,2021030049,https://baseball.yahoo.co.jp/npb/game/2021030049/index,試合終了,ウ・リーグ,その他
