試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/05/24,バンテリンドーム,中日 vs 阪神,2021029315,https://baseball.yahoo.co.jp/npb/game/2021029315/index,試合終了,セ・リーグ,セ・リーグ
2025/05/24,マツダスタジアム,広島 vs DeNA,2021029316,https://baseball.yahoo.co.jp/npb/game/2021029316/index,試合中止,セ・リーグ,セ・リーグ
2025/05/24,東京ドーム,巨人 vs ヤクルト,2021029314,https://baseball.yahoo.co.jp/npb/game/2021029314/index,試合終了,セ・リーグ,セ・リーグ
2025/05/24,熊本,ソフトバンク vs オリックス,2021029319,https://baseball.yahoo.co.jp/npb/game/2021029319/index,試合中止,パ・リーグ,パ・リーグ
2025/05/24,楽天モバイル,楽天 vs 日本ハム,2021029317,https://baseball.yahoo.co.jp/npb/game/2021029317/index,試合終了,パ・リーグ,パ・リーグ
2025/05/24,ZOZOマリン,ロッテ vs 西武,2021029318,https://baseball.yahoo.co.jp/npb/game/2021029318/index,試合終了,パ・リーグ,パ・リーグ
2025/05/24,森林どり泉,楽天 vs ロッテ,2021030674,https://baseball.yahoo.co.jp/npb/game/2021030674/index,試合終了,イ・リーグ,パ・リーグ
2025/05/24,Gタウン,巨人 vs 西武,2021030675,https://baseball.yahoo.co.jp/npb/game/2021030675/index,試合終了,イ・リーグ,交流戦
2025/05/24,平塚,DeNA vs ヤクルト,2021030676,https://baseball.yahoo.co.jp/npb/game/2021030676/index,試合終了,イ・リーグ,セ・リーグ
2025/05/24,由宇,広島 vs 中日,2021030194,https://baseball.yahoo.co.jp/npb/game/2021030194/index,試合中止,ウ・リーグ,セ・リーグ
2025/05/24,ＳＧＬ,阪神 vs ソフトバンク,2021030193,https://baseball.yahoo.co.jp/npb/game/2021030193/index,試合中止,ウ・リーグ,交流戦
2025/05/24,愛鷹,くふうハヤテ vs 日本ハム,2021030196,https://baseball.yahoo.co.jp/npb/game/2021030196/index,試合終了,ファーム交流戦,その他
2025/05/24,長岡悠久山,オイシックス vs オリックス,2021030195,https://baseball.yahoo.co.jp/npb/game/2021030195/index,試合終了,ファーム交流戦,その他
