試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/04/05,東京ドーム,巨人 vs 阪神,2021029079,https://baseball.yahoo.co.jp/npb/game/2021029079/index,試合終了,セ・リーグ,セ・リーグ
2025/04/05,神宮,ヤクルト vs 中日,2021029080,https://baseball.yahoo.co.jp/npb/game/2021029080/index,試合終了,セ・リーグ,セ・リーグ
2025/04/05,マツダスタジアム,広島 vs DeNA,2021029081,https://baseball.yahoo.co.jp/npb/game/2021029081/index,試合終了,セ・リーグ,セ・リーグ
2025/04/05,エスコンF,日本ハム vs オリックス,2021029082,https://baseball.yahoo.co.jp/npb/game/2021029082/index,試合終了,パ・リーグ,パ・リーグ
2025/04/05,ZOZOマリン,ロッテ vs 楽天,2021029083,https://baseball.yahoo.co.jp/npb/game/2021029083/index,試合終了,パ・リーグ,パ・リーグ
2025/04/05,みずほPayPay,ソフトバンク vs 西武,2021029084,https://baseball.yahoo.co.jp/npb/game/2021029084/index,試合終了,パ・リーグ,パ・リーグ
2025/04/05,ロッテ,ロッテ vs DeNA,2021030530,https://baseball.yahoo.co.jp/npb/game/2021030530/index,試合終了,イ・リーグ,交流戦
2025/04/05,ハードオフ新潟,オイシックス vs 西武,2021030531,https://baseball.yahoo.co.jp/npb/game/2021030531/index,試合終了,イ・リーグ,その他
2025/04/05,森林どり泉,楽天 vs ヤクルト,2021030532,https://baseball.yahoo.co.jp/npb/game/2021030532/index,試合終了,イ・リーグ,交流戦
2025/04/05,鎌スタ,日本ハム vs 巨人,2021030533,https://baseball.yahoo.co.jp/npb/game/2021030533/index,試合終了,イ・リーグ,交流戦
2025/04/05,由宇,広島 vs オリックス,2021030083,https://baseball.yahoo.co.jp/npb/game/2021030083/index,試合終了,ウ・リーグ,交流戦
2025/04/05,ＳＧＬ,阪神 vs 中日,2021030082,https://baseball.yahoo.co.jp/npb/game/2021030082/index,試合終了,ウ・リーグ,セ・リーグ
2025/04/05,タマスタ筑後,ソフトバンク vs くふうハヤテ,2021030084,https://baseball.yahoo.co.jp/npb/game/2021030084/index,試合終了,ウ・リーグ,その他
