試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/07/27,神宮,ヤクルト vs 中日,2021029592,https://baseball.yahoo.co.jp/npb/game/2021029592/index,試合終了,セ・リーグ,セ・リーグ
2025/07/27,甲子園,阪神 vs DeNA,2021029593,https://baseball.yahoo.co.jp/npb/game/2021029593/index,試合終了,セ・リーグ,セ・リーグ
2025/07/27,マツダスタジアム,広島 vs 巨人,2021029594,https://baseball.yahoo.co.jp/npb/game/2021029594/index,試合終了,セ・リーグ,セ・リーグ
2025/07/27,エスコンF,日本ハム vs ロッテ,2021029595,https://baseball.yahoo.co.jp/npb/game/2021029595/index,試合終了,パ・リーグ,パ・リーグ
2025/07/27,みずほPayPay,ソフトバンク vs オリックス,2021029597,https://baseball.yahoo.co.jp/npb/game/2021029597/index,試合終了,パ・リーグ,パ・リーグ
2025/07/27,楽天モバイル,楽天 vs 西武,2021029596,https://baseball.yahoo.co.jp/npb/game/2021029596/index,試合終了,パ・リーグ,パ・リーグ
2025/07/27,陸前高田,楽天 vs ヤクルト,2021030836,https://baseball.yahoo.co.jp/npb/game/2021030836/index,試合終了,イ・リーグ,交流戦
2025/07/27,長岡悠久山,オイシックス vs 日本ハム,2021030837,https://baseball.yahoo.co.jp/npb/game/2021030837/index,試合終了,イ・リーグ,その他
2025/07/27,横須賀,DeNA vs ロッテ,2021030839,https://baseball.yahoo.co.jp/npb/game/2021030839/index,試合終了,イ・リーグ,交流戦
2025/07/27,Gタウン,巨人 vs 西武,2021030838,https://baseball.yahoo.co.jp/npb/game/2021030838/index,試合終了,イ・リーグ,交流戦
2025/07/27,ナゴヤ球場,中日 vs ソフトバンク,2021030320,https://baseball.yahoo.co.jp/npb/game/2021030320/index,試合終了,ウ・リーグ,交流戦
2025/07/27,由宇,広島 vs 阪神,2021030322,https://baseball.yahoo.co.jp/npb/game/2021030322/index,試合終了,ウ・リーグ,セ・リーグ
2025/07/27,杉本商事BS,オリックス vs くふうハヤテ,2021030321,https://baseball.yahoo.co.jp/npb/game/2021030321/index,試合終了,ウ・リーグ,その他
