試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/09/13,東京ドーム,巨人 vs 阪神,2021029824,https://baseball.yahoo.co.jp/npb/game/2021029824/index,試合終了,セ・リーグ,セ・リーグ
2025/09/13,マツダスタジアム,広島 vs 中日,2021029826,https://baseball.yahoo.co.jp/npb/game/2021029826/index,試合終了,セ・リーグ,セ・リーグ
2025/09/13,神宮,ヤクルト vs DeNA,2021029825,https://baseball.yahoo.co.jp/npb/game/2021029825/index,試合終了,セ・リーグ,セ・リーグ
2025/09/13,エスコンF,日本ハム vs 西武,2021029827,https://baseball.yahoo.co.jp/npb/game/2021029827/index,試合終了,パ・リーグ,パ・リーグ
2025/09/13,楽天モバイル,楽天 vs ロッテ,2021029828,https://baseball.yahoo.co.jp/npb/game/2021029828/index,試合終了,パ・リーグ,パ・リーグ
2025/09/13,京セラD大阪,オリックス vs ソフトバンク,2021029829,https://baseball.yahoo.co.jp/npb/game/2021029829/index,試合終了,パ・リーグ,パ・リーグ
2025/09/13,戸田,ヤクルト vs 西武,2021030963,https://baseball.yahoo.co.jp/npb/game/2021030963/index,試合終了,イ・リーグ,交流戦
2025/09/13,浦安,ロッテ vs オイシックス,2021030960,https://baseball.yahoo.co.jp/npb/game/2021030960/index,試合終了,イ・リーグ,その他
2025/09/13,鎌スタ,日本ハム vs 楽天,2021030961,https://baseball.yahoo.co.jp/npb/game/2021030961/index,試合終了,イ・リーグ,パ・リーグ
2025/09/13,Gタウン,巨人 vs DeNA,2021030962,https://baseball.yahoo.co.jp/npb/game/2021030962/index,試合終了,イ・リーグ,セ・リーグ
2025/09/13,ナゴヤ球場,中日 vs 阪神,2021030430,https://baseball.yahoo.co.jp/npb/game/2021030430/index,ノーゲーム,ウ・リーグ,セ・リーグ
2025/09/13,富田林BS,オリックス vs 広島,2021030431,https://baseball.yahoo.co.jp/npb/game/2021030431/index,試合終了,ウ・リーグ,交流戦
2025/09/13,タマスタ筑後,ソフトバンク vs くふうハヤテ,2021030432,https://baseball.yahoo.co.jp/npb/game/2021030432/index,試合終了,ウ・リーグ,その他
