試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/05/17,甲子園,阪神 vs 広島,2021029282,https://baseball.yahoo.co.jp/npb/game/2021029282/index,試合終了,セ・リーグ,セ・リーグ
2025/05/17,東京ドーム,巨人 vs 中日,2021029280,https://baseball.yahoo.co.jp/npb/game/2021029280/index,試合終了,セ・リーグ,セ・リーグ
2025/05/17,神宮,ヤクルト vs DeNA,2021029281,https://baseball.yahoo.co.jp/npb/game/2021029281/index,試合終了,セ・リーグ,セ・リーグ
2025/05/17,ベルーナドーム,西武 vs オリックス,2021029283,https://baseball.yahoo.co.jp/npb/game/2021029283/index,試合終了,パ・リーグ,パ・リーグ
2025/05/17,ZOZOマリン,ロッテ vs 日本ハム,2021029284,https://baseball.yahoo.co.jp/npb/game/2021029284/index,試合中止,パ・リーグ,パ・リーグ
2025/05/17,みずほPayPay,ソフトバンク vs 楽天,2021029285,https://baseball.yahoo.co.jp/npb/game/2021029285/index,試合終了,パ・リーグ,パ・リーグ
2025/05/17,ロッテ,ロッテ vs ヤクルト,2021030656,https://baseball.yahoo.co.jp/npb/game/2021030656/index,試合中止,イ・リーグ,交流戦
2025/05/17,函館,日本ハム vs 楽天,2021030657,https://baseball.yahoo.co.jp/npb/game/2021030657/index,試合終了,イ・リーグ,パ・リーグ
2025/05/17,カーミニーク,西武 vs DeNA,2021030658,https://baseball.yahoo.co.jp/npb/game/2021030658/index,試合中止,イ・リーグ,交流戦
2025/05/17,Gタウン,巨人 vs オイシックス,2021030659,https://baseball.yahoo.co.jp/npb/game/2021030659/index,試合中止,イ・リーグ,その他
2025/05/17,ナゴヤ球場,中日 vs 阪神,2021030175,https://baseball.yahoo.co.jp/npb/game/2021030175/index,試合中止,ウ・リーグ,セ・リーグ
2025/05/17,東大阪,オリックス vs 広島,2021030176,https://baseball.yahoo.co.jp/npb/game/2021030176/index,試合中止,ウ・リーグ,交流戦
2025/05/17,タマスタ筑後,ソフトバンク vs くふうハヤテ,2021030177,https://baseball.yahoo.co.jp/npb/game/2021030177/index,試合終了,ウ・リーグ,その他
