試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/22,マツダスタジアム,広島 vs 楽天,2021029465,https://baseball.yahoo.co.jp/npb/game/2021029465/index,試合終了,セ・パ交流戦,交流戦
2025/06/22,神宮,ヤクルト vs オリックス,2021029461,https://baseball.yahoo.co.jp/npb/game/2021029461/index,試合終了,セ・パ交流戦,交流戦
2025/06/22,バンテリンドーム,中日 vs 日本ハム,2021029463,https://baseball.yahoo.co.jp/npb/game/2021029463/index,試合終了,セ・パ交流戦,交流戦
2025/06/22,東京ドーム,巨人 vs 西武,2021029460,https://baseball.yahoo.co.jp/npb/game/2021029460/index,試合終了,セ・パ交流戦,交流戦
2025/06/22,横浜,DeNA vs ロッテ,2021029462,https://baseball.yahoo.co.jp/npb/game/2021029462/index,試合終了,セ・パ交流戦,交流戦
2025/06/22,甲子園,阪神 vs ソフトバンク,2021029464,https://baseball.yahoo.co.jp/npb/game/2021029464/index,試合終了,セ・パ交流戦,交流戦
2025/06/22,福島,楽天 vs 日本ハム,2021030760,https://baseball.yahoo.co.jp/npb/game/2021030760/index,試合終了,イ・リーグ,パ・リーグ
2025/06/22,ハードオフ新潟,オイシックス vs 巨人,2021030761,https://baseball.yahoo.co.jp/npb/game/2021030761/index,試合終了,イ・リーグ,その他
2025/06/22,カーミニーク,西武 vs ロッテ,2021030762,https://baseball.yahoo.co.jp/npb/game/2021030762/index,試合終了,イ・リーグ,パ・リーグ
2025/06/22,横須賀,DeNA vs ヤクルト,2021030763,https://baseball.yahoo.co.jp/npb/game/2021030763/index,試合終了,イ・リーグ,セ・リーグ
2025/06/22,ナゴヤ球場,中日 vs 阪神,2021030254,https://baseball.yahoo.co.jp/npb/game/2021030254/index,試合終了,ウ・リーグ,セ・リーグ
2025/06/22,豊中ローズ,オリックス vs 広島,2021030255,https://baseball.yahoo.co.jp/npb/game/2021030255/index,試合終了,ウ・リーグ,交流戦
2025/06/22,タマスタ筑後,ソフトバンク vs くふうハヤテ,2021030256,https://baseball.yahoo.co.jp/npb/game/2021030256/index,試合終了,ウ・リーグ,その他
