試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/10,エスコンF,日本ハム vs ヤクルト,2021029394,https://baseball.yahoo.co.jp/npb/game/2021029394/index,試合終了,セ・パ交流戦,交流戦
2025/06/10,山形市,楽天 vs 中日,2021029395,https://baseball.yahoo.co.jp/npb/game/2021029395/index,試合終了,セ・パ交流戦,交流戦
2025/06/10,ベルーナドーム,西武 vs 阪神,2021029396,https://baseball.yahoo.co.jp/npb/game/2021029396/index,試合終了,セ・パ交流戦,交流戦
2025/06/10,ZOZOマリン,ロッテ vs 広島,2021029397,https://baseball.yahoo.co.jp/npb/game/2021029397/index,試合終了,セ・パ交流戦,交流戦
2025/06/10,京セラD大阪,オリックス vs DeNA,2021029398,https://baseball.yahoo.co.jp/npb/game/2021029398/index,試合終了,セ・パ交流戦,交流戦
2025/06/10,みずほPayPay,ソフトバンク vs 巨人,2021029399,https://baseball.yahoo.co.jp/npb/game/2021029399/index,試合終了,セ・パ交流戦,交流戦
2025/06/10,カーミニーク,西武 vs ヤクルト,2021030723,https://baseball.yahoo.co.jp/npb/game/2021030723/index,試合中止,イ・リーグ,交流戦
2025/06/10,Gタウン,巨人 vs 日本ハム,2021030724,https://baseball.yahoo.co.jp/npb/game/2021030724/index,試合中止,イ・リーグ,交流戦
2025/06/10,平塚,DeNA vs ロッテ,2021030725,https://baseball.yahoo.co.jp/npb/game/2021030725/index,試合終了,イ・リーグ,交流戦
2025/06/10,杉本商事BS,オリックス vs 中日,2021030224,https://baseball.yahoo.co.jp/npb/game/2021030224/index,試合中止,ウ・リーグ,交流戦
2025/06/10,ちゅ～る,くふうハヤテ vs 楽天,2021030226,https://baseball.yahoo.co.jp/npb/game/2021030226/index,試合中止,ファーム交流戦,その他
2025/06/10,ハードオフ新潟,オイシックス vs ソフトバンク,2021030225,https://baseball.yahoo.co.jp/npb/game/2021030225/index,試合中止,ファーム交流戦,その他
