試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/04/09,横浜,DeNA vs 巨人,2021029097,https://baseball.yahoo.co.jp/npb/game/2021029097/index,試合終了,セ・リーグ,セ・リーグ
2025/04/09,バンテリンドーム,中日 vs 広島,2021029098,https://baseball.yahoo.co.jp/npb/game/2021029098/index,試合終了,セ・リーグ,セ・リーグ
2025/04/09,甲子園,阪神 vs ヤクルト,2021029099,https://baseball.yahoo.co.jp/npb/game/2021029099/index,試合終了,セ・リーグ,セ・リーグ
2025/04/09,楽天モバイル,楽天 vs 日本ハム,2021029100,https://baseball.yahoo.co.jp/npb/game/2021029100/index,試合終了,パ・リーグ,パ・リーグ
2025/04/09,県営大宮,西武 vs ロッテ,2021029101,https://baseball.yahoo.co.jp/npb/game/2021029101/index,試合終了,パ・リーグ,パ・リーグ
2025/04/09,京セラD大阪,オリックス vs ソフトバンク,2021029102,https://baseball.yahoo.co.jp/npb/game/2021029102/index,試合終了,パ・リーグ,パ・リーグ
2025/04/09,戸田,ヤクルト vs 西武,2021030543,https://baseball.yahoo.co.jp/npb/game/2021030543/index,試合終了,イ・リーグ,交流戦
2025/04/09,森林どり泉,楽天 vs オイシックス,2021030542,https://baseball.yahoo.co.jp/npb/game/2021030542/index,試合終了,イ・リーグ,その他
2025/04/09,Gタウン,巨人 vs ロッテ,2021030544,https://baseball.yahoo.co.jp/npb/game/2021030544/index,試合終了,イ・リーグ,交流戦
2025/04/09,横須賀,DeNA vs 日本ハム,2021030545,https://baseball.yahoo.co.jp/npb/game/2021030545/index,試合終了,イ・リーグ,交流戦
2025/04/09,タマスタ筑後,ソフトバンク vs 広島,2021030089,https://baseball.yahoo.co.jp/npb/game/2021030089/index,試合終了,ウ・リーグ,交流戦
