試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/05/02,横浜,DeNA vs 巨人,2021029205,https://baseball.yahoo.co.jp/npb/game/2021029205/index,試合中止,セ・リーグ,セ・リーグ
2025/05/02,甲子園,阪神 vs ヤクルト,2021029206,https://baseball.yahoo.co.jp/npb/game/2021029206/index,試合終了,セ・リーグ,セ・リーグ
2025/05/02,マツダスタジアム,広島 vs 中日,2021029207,https://baseball.yahoo.co.jp/npb/game/2021029207/index,試合終了,セ・リーグ,セ・リーグ
2025/05/02,楽天モバイル,楽天 vs オリックス,2021029208,https://baseball.yahoo.co.jp/npb/game/2021029208/index,試合中止,パ・リーグ,パ・リーグ
2025/05/02,みずほPayPay,ソフトバンク vs ロッテ,2021029209,https://baseball.yahoo.co.jp/npb/game/2021029209/index,試合終了,パ・リーグ,パ・リーグ
2025/05/02,戸田,ヤクルト vs ロッテ,2021030608,https://baseball.yahoo.co.jp/npb/game/2021030608/index,試合中止,イ・リーグ,交流戦
2025/05/02,カーミニーク,西武 vs オイシックス,2021030609,https://baseball.yahoo.co.jp/npb/game/2021030609/index,ノーゲーム,イ・リーグ,その他
2025/05/02,Gタウン,巨人 vs 楽天,2021030610,https://baseball.yahoo.co.jp/npb/game/2021030610/index,試合中止,イ・リーグ,交流戦
2025/05/02,横須賀,DeNA vs 日本ハム,2021030611,https://baseball.yahoo.co.jp/npb/game/2021030611/index,ノーゲーム,イ・リーグ,交流戦
2025/05/02,ちゅ～る,くふうハヤテ vs 中日,2021030138,https://baseball.yahoo.co.jp/npb/game/2021030138/index,試合中止,ウ・リーグ,その他
2025/05/02,由宇,広島 vs 阪神,2021030139,https://baseball.yahoo.co.jp/npb/game/2021030139/index,試合終了,ウ・リーグ,セ・リーグ
