試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/04/22,横浜,DeNA vs 阪神,2021029158,https://baseball.yahoo.co.jp/npb/game/2021029158/index,試合終了,セ・リーグ,セ・リーグ
2025/04/22,東京ドーム,巨人 vs 中日,2021029157,https://baseball.yahoo.co.jp/npb/game/2021029157/index,試合終了,セ・リーグ,セ・リーグ
2025/04/22,マツダスタジアム,広島 vs ヤクルト,2021029159,https://baseball.yahoo.co.jp/npb/game/2021029159/index,試合中止,セ・リーグ,セ・リーグ
2025/04/22,エスコンF,日本ハム vs 楽天,2021029160,https://baseball.yahoo.co.jp/npb/game/2021029160/index,試合終了,パ・リーグ,パ・リーグ
2025/04/22,ZOZOマリン,ロッテ vs 西武,2021029161,https://baseball.yahoo.co.jp/npb/game/2021029161/index,試合終了,パ・リーグ,パ・リーグ
2025/04/22,みずほPayPay,ソフトバンク vs オリックス,2021029162,https://baseball.yahoo.co.jp/npb/game/2021029162/index,試合終了,パ・リーグ,パ・リーグ
2025/04/22,戸田,ヤクルト vs 日本ハム,2021030580,https://baseball.yahoo.co.jp/npb/game/2021030580/index,試合終了,イ・リーグ,交流戦
2025/04/22,長岡悠久山,オイシックス vs ロッテ,2021030579,https://baseball.yahoo.co.jp/npb/game/2021030579/index,試合終了,イ・リーグ,その他
2025/04/22,楽天モバイル,楽天 vs 巨人,2021030578,https://baseball.yahoo.co.jp/npb/game/2021030578/index,試合終了,イ・リーグ,交流戦
2025/04/22,ベルーナドーム,西武 vs DeNA,2021030581,https://baseball.yahoo.co.jp/npb/game/2021030581/index,試合終了,イ・リーグ,交流戦
2025/04/22,ナゴヤ球場,中日 vs ソフトバンク,2021030114,https://baseball.yahoo.co.jp/npb/game/2021030114/index,試合終了,ウ・リーグ,交流戦
2025/04/22,由宇,広島 vs くふうハヤテ,2021030116,https://baseball.yahoo.co.jp/npb/game/2021030116/index,試合終了,ウ・リーグ,その他
2025/04/22,杉本商事BS,オリックス vs 阪神,2021030115,https://baseball.yahoo.co.jp/npb/game/2021030115/index,試合終了,ウ・リーグ,交流戦
