試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/08/16,東京ドーム,巨人 vs 阪神,2021029691,https://baseball.yahoo.co.jp/npb/game/2021029691/index,試合終了,セ・リーグ,セ・リーグ
2025/08/16,バンテリンドーム,中日 vs DeNA,2021029692,https://baseball.yahoo.co.jp/npb/game/2021029692/index,試合終了,セ・リーグ,セ・リーグ
2025/08/16,マツダスタジアム,広島 vs ヤクルト,2021029693,https://baseball.yahoo.co.jp/npb/game/2021029693/index,試合終了,セ・リーグ,セ・リーグ
2025/08/16,京セラD大阪,オリックス vs 西武,2021029695,https://baseball.yahoo.co.jp/npb/game/2021029695/index,試合終了,パ・リーグ,パ・リーグ
2025/08/16,みずほPayPay,ソフトバンク vs ロッテ,2021029696,https://baseball.yahoo.co.jp/npb/game/2021029696/index,試合終了,パ・リーグ,パ・リーグ
2025/08/16,楽天モバイル,楽天 vs 日本ハム,2021029694,https://baseball.yahoo.co.jp/npb/game/2021029694/index,試合終了,パ・リーグ,パ・リーグ
2025/08/16,戸田,ヤクルト vs 楽天,2021030885,https://baseball.yahoo.co.jp/npb/game/2021030885/index,試合終了,イ・リーグ,交流戦
2025/08/16,柏崎,オイシックス vs DeNA,2021030886,https://baseball.yahoo.co.jp/npb/game/2021030886/index,試合終了,イ・リーグ,その他
2025/08/16,エスコンF,日本ハム vs ロッテ,2021030888,https://baseball.yahoo.co.jp/npb/game/2021030888/index,試合終了,イ・リーグ,パ・リーグ
2025/08/16,Gタウン,巨人 vs 西武,2021030887,https://baseball.yahoo.co.jp/npb/game/2021030887/index,試合終了,イ・リーグ,交流戦
2025/08/16,ナゴヤ球場,中日 vs オリックス,2021030367,https://baseball.yahoo.co.jp/npb/game/2021030367/index,試合終了,ウ・リーグ,交流戦
2025/08/16,由宇,広島 vs ソフトバンク,2021030368,https://baseball.yahoo.co.jp/npb/game/2021030368/index,試合終了,ウ・リーグ,交流戦
2025/08/16,ちゅ～る,くふうハヤテ vs 阪神,2021030366,https://baseball.yahoo.co.jp/npb/game/2021030366/index,試合中止,ウ・リーグ,その他
