試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/05/20,横浜,DeNA vs 中日,2021029292,https://baseball.yahoo.co.jp/npb/game/2021029292/index,試合終了,セ・リーグ,セ・リーグ
2025/05/20,甲子園,阪神 vs 巨人,2021029293,https://baseball.yahoo.co.jp/npb/game/2021029293/index,試合終了,セ・リーグ,セ・リーグ
2025/05/20,マツダスタジアム,広島 vs ヤクルト,2021029294,https://baseball.yahoo.co.jp/npb/game/2021029294/index,試合終了,セ・リーグ,セ・リーグ
2025/05/20,エスコンF,日本ハム vs ソフトバンク,2021029295,https://baseball.yahoo.co.jp/npb/game/2021029295/index,試合終了,パ・リーグ,パ・リーグ
2025/05/20,盛岡,楽天 vs 西武,2021029296,https://baseball.yahoo.co.jp/npb/game/2021029296/index,試合終了,パ・リーグ,パ・リーグ
2025/05/20,京セラD大阪,オリックス vs ロッテ,2021029297,https://baseball.yahoo.co.jp/npb/game/2021029297/index,試合終了,パ・リーグ,パ・リーグ
2025/05/20,森林どり泉,楽天 vs 巨人,2021030664,https://baseball.yahoo.co.jp/npb/game/2021030664/index,試合終了,イ・リーグ,交流戦
2025/05/20,カーミニーク,西武 vs ロッテ,2021030665,https://baseball.yahoo.co.jp/npb/game/2021030665/index,試合終了,イ・リーグ,パ・リーグ
2025/05/20,横須賀,DeNA vs オイシックス,2021030666,https://baseball.yahoo.co.jp/npb/game/2021030666/index,試合終了,イ・リーグ,その他
2025/05/20,ちゅ～る,くふうハヤテ vs 広島,2021030181,https://baseball.yahoo.co.jp/npb/game/2021030181/index,試合終了,ウ・リーグ,その他
2025/05/20,ＳＧＬ,阪神 vs オリックス,2021030182,https://baseball.yahoo.co.jp/npb/game/2021030182/index,試合終了,ウ・リーグ,交流戦
2025/05/20,タマスタ筑後,ソフトバンク vs 中日,2021030183,https://baseball.yahoo.co.jp/npb/game/2021030183/index,試合終了,ウ・リーグ,交流戦
