試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/08/22,東京ドーム,巨人 vs DeNA,2021029719,https://baseball.yahoo.co.jp/npb/game/2021029719/index,試合終了,セ・リーグ,セ・リーグ
2025/08/22,神宮,ヤクルト vs 阪神,2021029720,https://baseball.yahoo.co.jp/npb/game/2021029720/index,試合終了,セ・リーグ,セ・リーグ
2025/08/22,マツダスタジアム,広島 vs 中日,2021029721,https://baseball.yahoo.co.jp/npb/game/2021029721/index,試合終了,セ・リーグ,セ・リーグ
2025/08/22,エスコンF,日本ハム vs ソフトバンク,2021029722,https://baseball.yahoo.co.jp/npb/game/2021029722/index,試合終了,パ・リーグ,パ・リーグ
2025/08/22,楽天モバイル,楽天 vs オリックス,2021029723,https://baseball.yahoo.co.jp/npb/game/2021029723/index,試合終了,パ・リーグ,パ・リーグ
2025/08/22,ZOZOマリン,ロッテ vs 西武,2021029724,https://baseball.yahoo.co.jp/npb/game/2021029724/index,試合終了,パ・リーグ,パ・リーグ
2025/08/22,森林どり泉,楽天 vs オイシックス,2021030899,https://baseball.yahoo.co.jp/npb/game/2021030899/index,試合終了,イ・リーグ,その他
2025/08/22,ロッテ,ロッテ vs DeNA,2021030901,https://baseball.yahoo.co.jp/npb/game/2021030901/index,試合終了,イ・リーグ,交流戦
2025/08/22,カーミニーク,西武 vs ヤクルト,2021030900,https://baseball.yahoo.co.jp/npb/game/2021030900/index,試合終了,イ・リーグ,交流戦
2025/08/22,ほっと神戸,オリックス vs ソフトバンク,2021030378,https://baseball.yahoo.co.jp/npb/game/2021030378/index,試合終了,ウ・リーグ,パ・リーグ
2025/08/22,ＳＧＬ,阪神 vs 広島,2021030379,https://baseball.yahoo.co.jp/npb/game/2021030379/index,試合終了,ウ・リーグ,セ・リーグ
