試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/14,エスコンF,日本ハム vs 広島,2021029418,https://baseball.yahoo.co.jp/npb/game/2021029418/index,試合終了,セ・パ交流戦,交流戦
2025/06/14,楽天モバイル,楽天 vs 阪神,2021029419,https://baseball.yahoo.co.jp/npb/game/2021029419/index,試合終了,セ・パ交流戦,交流戦
2025/06/14,ベルーナドーム,西武 vs 中日,2021029420,https://baseball.yahoo.co.jp/npb/game/2021029420/index,試合終了,セ・パ交流戦,交流戦
2025/06/14,ZOZOマリン,ロッテ vs ヤクルト,2021029421,https://baseball.yahoo.co.jp/npb/game/2021029421/index,試合終了,セ・パ交流戦,交流戦
2025/06/14,京セラD大阪,オリックス vs 巨人,2021029422,https://baseball.yahoo.co.jp/npb/game/2021029422/index,試合終了,セ・パ交流戦,交流戦
2025/06/14,みずほPayPay,ソフトバンク vs DeNA,2021029423,https://baseball.yahoo.co.jp/npb/game/2021029423/index,試合終了,セ・パ交流戦,交流戦
2025/06/14,ロッテ,ロッテ vs 楽天,2021030736,https://baseball.yahoo.co.jp/npb/game/2021030736/index,試合終了,イ・リーグ,パ・リーグ
2025/06/14,戸田,ヤクルト vs 巨人,2021030735,https://baseball.yahoo.co.jp/npb/game/2021030735/index,試合終了,イ・リーグ,セ・リーグ
2025/06/14,鎌スタ,日本ハム vs オイシックス,2021030738,https://baseball.yahoo.co.jp/npb/game/2021030738/index,試合終了,イ・リーグ,その他
2025/06/14,横須賀,DeNA vs 西武,2021030737,https://baseball.yahoo.co.jp/npb/game/2021030737/index,試合中止,イ・リーグ,交流戦
2025/06/14,ナゴヤ球場,中日 vs ソフトバンク,2021030234,https://baseball.yahoo.co.jp/npb/game/2021030234/index,試合中止,ウ・リーグ,交流戦
2025/06/14,由宇,広島 vs くふうハヤテ,2021030236,https://baseball.yahoo.co.jp/npb/game/2021030236/index,試合中止,ウ・リーグ,その他
2025/06/14,ＳＧＬ,阪神 vs オリックス,2021030235,https://baseball.yahoo.co.jp/npb/game/2021030235/index,試合中止,ウ・リーグ,交流戦
