試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/05/06,神宮,ヤクルト vs 広島,2021029229,https://baseball.yahoo.co.jp/npb/game/2021029229/index,試合中止,セ・リーグ,セ・リーグ
2025/05/06,バンテリンドーム,中日 vs DeNA,2021029230,https://baseball.yahoo.co.jp/npb/game/2021029230/index,試合終了,セ・リーグ,セ・リーグ
2025/05/06,東京ドーム,巨人 vs 阪神,2021029228,https://baseball.yahoo.co.jp/npb/game/2021029228/index,試合終了,セ・リーグ,セ・リーグ
2025/05/06,ベルーナドーム,西武 vs ソフトバンク,2021029231,https://baseball.yahoo.co.jp/npb/game/2021029231/index,試合終了,パ・リーグ,パ・リーグ
2025/05/06,ZOZOマリン,ロッテ vs 楽天,2021029232,https://baseball.yahoo.co.jp/npb/game/2021029232/index,試合中止,パ・リーグ,パ・リーグ
2025/05/06,京セラD大阪,オリックス vs 日本ハム,2021029233,https://baseball.yahoo.co.jp/npb/game/2021029233/index,試合終了,パ・リーグ,パ・リーグ
2025/05/06,ロッテ,ロッテ vs 西武,2021030624,https://baseball.yahoo.co.jp/npb/game/2021030624/index,試合中止,イ・リーグ,パ・リーグ
2025/05/06,Gタウン,巨人 vs DeNA,2021030626,https://baseball.yahoo.co.jp/npb/game/2021030626/index,試合中止,イ・リーグ,セ・リーグ
2025/05/06,鎌スタ,日本ハム vs ヤクルト,2021030627,https://baseball.yahoo.co.jp/npb/game/2021030627/index,試合中止,イ・リーグ,交流戦
2025/05/06,楽天モバイル,楽天 vs オイシックス,2021030625,https://baseball.yahoo.co.jp/npb/game/2021030625/index,試合中止,イ・リーグ,その他
2025/05/06,ナゴヤ球場,中日 vs オリックス,2021030149,https://baseball.yahoo.co.jp/npb/game/2021030149/index,試合中止,ウ・リーグ,交流戦
2025/05/06,ＳＧＬ,阪神 vs くふうハヤテ,2021030150,https://baseball.yahoo.co.jp/npb/game/2021030150/index,試合中止,ウ・リーグ,その他
2025/05/06,タマスタ筑後,ソフトバンク vs 広島,2021030151,https://baseball.yahoo.co.jp/npb/game/2021030151/index,試合終了,ウ・リーグ,交流戦
