試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/10/17,甲子園,阪神 vs DeNA,2021029902,https://baseball.yahoo.co.jp/npb/game/2021029902/index,試合終了,セ・リーグCSファイナルステージ,セ・リーグ
2025/10/17,みずほPayPay,ソフトバンク vs 日本ハム,2021029911,https://baseball.yahoo.co.jp/npb/game/2021029911/index,試合終了,パ・リーグCSファイナルステージ,パ・リーグ
2025/10/17,アイビー,四国IL選抜 vs オイシックス,2021037996,https://baseball.yahoo.co.jp/npb/game/2021037996/index,試合終了,フェニックスリーグ,その他
2025/10/17,生目第二,DeNA vs 巨人,2021037997,https://baseball.yahoo.co.jp/npb/game/2021037997/index,試合終了,フェニックスリーグ,セ・リーグ
2025/10/17,サンマリン,日本ハム vs 斗山,2021037998,https://baseball.yahoo.co.jp/npb/game/2021037998/index,試合終了,フェニックスリーグ,その他
2025/10/17,ひむか,くふうハヤテ vs ソフトバンク,2021037999,https://baseball.yahoo.co.jp/npb/game/2021037999/index,試合終了,フェニックスリーグ,その他
2025/10/17,SOKKEN,オリックス vs 日本独立リーグ選抜,2021038000,https://baseball.yahoo.co.jp/npb/game/2021038000/index,試合終了,フェニックスリーグ,その他
2025/10/17,西都,中日 vs ヤクルト,2021038001,https://baseball.yahoo.co.jp/npb/game/2021038001/index,試合終了,フェニックスリーグ,セ・リーグ
2025/10/17,都城,西武 vs ロッテ,2021038002,https://baseball.yahoo.co.jp/npb/game/2021038002/index,試合終了,フェニックスリーグ,パ・リーグ
2025/10/17,日向,楽天 vs 阪神,2021038003,https://baseball.yahoo.co.jp/npb/game/2021038003/index,試合終了,フェニックスリーグ,交流戦
2025/10/17,天福,ハンファ vs 広島,2021038004,https://baseball.yahoo.co.jp/npb/game/2021038004/index,試合終了,フェニックスリーグ,その他
