試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/05/23,東京ドーム,巨人 vs ヤクルト,2021029309,https://baseball.yahoo.co.jp/npb/game/2021029309/index,試合終了,セ・リーグ,セ・リーグ
2025/05/23,バンテリンドーム,中日 vs 阪神,2021029310,https://baseball.yahoo.co.jp/npb/game/2021029310/index,試合終了,セ・リーグ,セ・リーグ
2025/05/23,マツダスタジアム,広島 vs DeNA,2021029311,https://baseball.yahoo.co.jp/npb/game/2021029311/index,試合終了,セ・リーグ,セ・リーグ
2025/05/23,楽天モバイル,楽天 vs 日本ハム,2021029312,https://baseball.yahoo.co.jp/npb/game/2021029312/index,試合終了,パ・リーグ,パ・リーグ
2025/05/23,ZOZOマリン,ロッテ vs 西武,2021029313,https://baseball.yahoo.co.jp/npb/game/2021029313/index,試合終了,パ・リーグ,パ・リーグ
2025/05/23,森林どり泉,楽天 vs ロッテ,2021030672,https://baseball.yahoo.co.jp/npb/game/2021030672/index,試合終了,イ・リーグ,パ・リーグ
2025/05/23,横須賀,DeNA vs ヤクルト,2021030673,https://baseball.yahoo.co.jp/npb/game/2021030673/index,試合終了,イ・リーグ,セ・リーグ
2025/05/23,由宇,広島 vs 中日,2021030191,https://baseball.yahoo.co.jp/npb/game/2021030191/index,試合終了,ウ・リーグ,セ・リーグ
2025/05/23,ＳＧＬ,阪神 vs ソフトバンク,2021030190,https://baseball.yahoo.co.jp/npb/game/2021030190/index,試合終了,ウ・リーグ,交流戦
2025/05/23,愛鷹,くふうハヤテ vs 日本ハム,2021030192,https://baseball.yahoo.co.jp/npb/game/2021030192/index,試合終了,ファーム交流戦,その他
