試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/07/01,横浜,DeNA vs 中日,2021029484,https://baseball.yahoo.co.jp/npb/game/2021029484/index,試合終了,セ・リーグ,セ・リーグ
2025/07/01,甲子園,阪神 vs 巨人,2021029485,https://baseball.yahoo.co.jp/npb/game/2021029485/index,試合終了,セ・リーグ,セ・リーグ
2025/07/01,マツダスタジアム,広島 vs ヤクルト,2021029486,https://baseball.yahoo.co.jp/npb/game/2021029486/index,試合終了,セ・リーグ,セ・リーグ
2025/07/01,楽天モバイル,楽天 vs ロッテ,2021029487,https://baseball.yahoo.co.jp/npb/game/2021029487/index,試合終了,パ・リーグ,パ・リーグ
2025/07/01,東京ドーム,ソフトバンク vs 日本ハム,2021029489,https://baseball.yahoo.co.jp/npb/game/2021029489/index,試合終了,パ・リーグ,パ・リーグ
2025/07/01,那覇,西武 vs オリックス,2021029488,https://baseball.yahoo.co.jp/npb/game/2021029488/index,試合終了,パ・リーグ,パ・リーグ
2025/07/01,森林どり泉,楽天 vs ロッテ,2021030785,https://baseball.yahoo.co.jp/npb/game/2021030785/index,試合終了,イ・リーグ,パ・リーグ
2025/07/01,鎌スタ,日本ハム vs オイシックス,2021030786,https://baseball.yahoo.co.jp/npb/game/2021030786/index,試合終了,イ・リーグ,その他
2025/07/01,Gタウン,巨人 vs ヤクルト,2021030787,https://baseball.yahoo.co.jp/npb/game/2021030787/index,試合終了,イ・リーグ,セ・リーグ
2025/07/01,横須賀,DeNA vs 西武,2021030788,https://baseball.yahoo.co.jp/npb/game/2021030788/index,試合終了,イ・リーグ,交流戦
2025/07/01,ナゴヤ球場,中日 vs 広島,2021030273,https://baseball.yahoo.co.jp/npb/game/2021030273/index,試合終了,ウ・リーグ,セ・リーグ
2025/07/01,ちゅ～る,くふうハヤテ vs オリックス,2021030272,https://baseball.yahoo.co.jp/npb/game/2021030272/index,試合終了,ウ・リーグ,その他
2025/07/01,タマスタ筑後,ソフトバンク vs 阪神,2021030274,https://baseball.yahoo.co.jp/npb/game/2021030274/index,試合終了,ウ・リーグ,交流戦
