試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/10/18,みずほPayPay,ソフトバンク vs 日本ハム,2021029912,https://baseball.yahoo.co.jp/npb/game/2021029912/index,試合終了,パ・リーグCSファイナルステージ,パ・リーグ
2025/10/18,アイビー,ソフトバンク vs DeNA,2021038005,https://baseball.yahoo.co.jp/npb/game/2021038005/index,試合終了,フェニックスリーグ,交流戦
2025/10/18,生目第二,斗山 vs ハンファ,2021038006,https://baseball.yahoo.co.jp/npb/game/2021038006/index,試合終了,フェニックスリーグ,その他
2025/10/18,ひむか,巨人 vs 日本ハム,2021038007,https://baseball.yahoo.co.jp/npb/game/2021038007/index,試合終了,フェニックスリーグ,交流戦
2025/10/18,SOKKEN,阪神 vs 四国IL選抜,2021038008,https://baseball.yahoo.co.jp/npb/game/2021038008/index,試合中止,フェニックスリーグ,その他
2025/10/18,西都,ヤクルト vs オリックス,2021038009,https://baseball.yahoo.co.jp/npb/game/2021038009/index,試合終了,フェニックスリーグ,交流戦
2025/10/18,都城,ロッテ vs くふうハヤテ,2021038010,https://baseball.yahoo.co.jp/npb/game/2021038010/index,試合終了,フェニックスリーグ,その他
2025/10/18,日向,日本独立リーグ選抜 vs 楽天,2021038011,https://baseball.yahoo.co.jp/npb/game/2021038011/index,試合終了,フェニックスリーグ,その他
2025/10/18,天福,広島 vs 中日,2021038012,https://baseball.yahoo.co.jp/npb/game/2021038012/index,試合終了,フェニックスリーグ,セ・リーグ
2025/10/18,南郷,オイシックス vs 西武,2021038013,https://baseball.yahoo.co.jp/npb/game/2021038013/index,試合終了,フェニックスリーグ,その他
