試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/05,エスコンF,日本ハム vs 阪神,2021029370,https://baseball.yahoo.co.jp/npb/game/2021029370/index,試合終了,セ・パ交流戦,交流戦
2025/06/05,郡山,楽天 vs DeNA,2021029371,https://baseball.yahoo.co.jp/npb/game/2021029371/index,試合終了,セ・パ交流戦,交流戦
2025/06/05,ベルーナドーム,西武 vs ヤクルト,2021029372,https://baseball.yahoo.co.jp/npb/game/2021029372/index,試合終了,セ・パ交流戦,交流戦
2025/06/05,ZOZOマリン,ロッテ vs 巨人,2021029373,https://baseball.yahoo.co.jp/npb/game/2021029373/index,試合終了,セ・パ交流戦,交流戦
2025/06/05,京セラD大阪,オリックス vs 広島,2021029374,https://baseball.yahoo.co.jp/npb/game/2021029374/index,試合終了,セ・パ交流戦,交流戦
2025/06/05,みずほPayPay,ソフトバンク vs 中日,2021029375,https://baseball.yahoo.co.jp/npb/game/2021029375/index,試合終了,セ・パ交流戦,交流戦
2025/06/05,ロッテ,ロッテ vs オイシックス,2021030711,https://baseball.yahoo.co.jp/npb/game/2021030711/index,試合終了,イ・リーグ,その他
2025/06/05,森林どり泉,楽天 vs DeNA,2021030710,https://baseball.yahoo.co.jp/npb/game/2021030710/index,試合終了,イ・リーグ,交流戦
2025/06/05,由宇,広島 vs オリックス,2021030214,https://baseball.yahoo.co.jp/npb/game/2021030214/index,試合終了,ウ・リーグ,交流戦
2025/06/05,ＳＧＬ,阪神 vs くふうハヤテ,2021030213,https://baseball.yahoo.co.jp/npb/game/2021030213/index,試合終了,ウ・リーグ,その他
