試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/09/20,東京ドーム,巨人 vs 広島,2021029857,https://baseball.yahoo.co.jp/npb/game/2021029857/index,試合終了,セ・リーグ,セ・リーグ
2025/09/20,バンテリンドーム,中日 vs ヤクルト,2021029858,https://baseball.yahoo.co.jp/npb/game/2021029858/index,試合終了,セ・リーグ,セ・リーグ
2025/09/20,甲子園,阪神 vs DeNA,2021029859,https://baseball.yahoo.co.jp/npb/game/2021029859/index,試合終了,セ・リーグ,セ・リーグ
2025/09/20,エスコンF,日本ハム vs ロッテ,2021029860,https://baseball.yahoo.co.jp/npb/game/2021029860/index,試合終了,パ・リーグ,パ・リーグ
2025/09/20,楽天モバイル,楽天 vs 西武,2021029861,https://baseball.yahoo.co.jp/npb/game/2021029861/index,試合終了,パ・リーグ,パ・リーグ
2025/09/20,みずほPayPay,ソフトバンク vs オリックス,2021029862,https://baseball.yahoo.co.jp/npb/game/2021029862/index,試合終了,パ・リーグ,パ・リーグ
2025/09/20,利府,楽天 vs ヤクルト,2021030981,https://baseball.yahoo.co.jp/npb/game/2021030981/index,試合終了,イ・リーグ,交流戦
2025/09/20,カーミニーク,西武 vs オイシックス,2021030982,https://baseball.yahoo.co.jp/npb/game/2021030982/index,試合終了,イ・リーグ,その他
2025/09/20,Gタウン,巨人 vs 日本ハム,2021030983,https://baseball.yahoo.co.jp/npb/game/2021030983/index,試合終了,イ・リーグ,交流戦
2025/09/20,横須賀,DeNA vs ロッテ,2021030984,https://baseball.yahoo.co.jp/npb/game/2021030984/index,試合終了,イ・リーグ,交流戦
2025/09/20,由宇,広島 vs 中日,2021030443,https://baseball.yahoo.co.jp/npb/game/2021030443/index,ノーゲーム,ウ・リーグ,セ・リーグ
2025/09/20,浜松,くふうハヤテ vs オリックス,2021030442,https://baseball.yahoo.co.jp/npb/game/2021030442/index,試合終了,ウ・リーグ,その他
2025/09/20,タマスタ筑後,ソフトバンク vs 阪神,2021030444,https://baseball.yahoo.co.jp/npb/game/2021030444/index,試合終了,ウ・リーグ,交流戦
