試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/05/05,バンテリンドーム,中日 vs DeNA,2021029224,https://baseball.yahoo.co.jp/npb/game/2021029224/index,試合終了,セ・リーグ,セ・リーグ
2025/05/05,東京ドーム,巨人 vs 阪神,2021029222,https://baseball.yahoo.co.jp/npb/game/2021029222/index,試合終了,セ・リーグ,セ・リーグ
2025/05/05,神宮,ヤクルト vs 広島,2021029223,https://baseball.yahoo.co.jp/npb/game/2021029223/index,試合終了,セ・リーグ,セ・リーグ
2025/05/05,ZOZOマリン,ロッテ vs 楽天,2021029226,https://baseball.yahoo.co.jp/npb/game/2021029226/index,試合終了,パ・リーグ,パ・リーグ
2025/05/05,ベルーナドーム,西武 vs ソフトバンク,2021029225,https://baseball.yahoo.co.jp/npb/game/2021029225/index,試合終了,パ・リーグ,パ・リーグ
2025/05/05,京セラD大阪,オリックス vs 日本ハム,2021029227,https://baseball.yahoo.co.jp/npb/game/2021029227/index,試合終了,パ・リーグ,パ・リーグ
2025/05/05,ロッテ,ロッテ vs 西武,2021030620,https://baseball.yahoo.co.jp/npb/game/2021030620/index,試合終了,イ・リーグ,パ・リーグ
2025/05/05,Gタウン,巨人 vs DeNA,2021030622,https://baseball.yahoo.co.jp/npb/game/2021030622/index,試合終了,イ・リーグ,セ・リーグ
2025/05/05,鎌スタ,日本ハム vs ヤクルト,2021030623,https://baseball.yahoo.co.jp/npb/game/2021030623/index,試合終了,イ・リーグ,交流戦
2025/05/05,楽天モバイル,楽天 vs オイシックス,2021030621,https://baseball.yahoo.co.jp/npb/game/2021030621/index,試合終了,イ・リーグ,その他
2025/05/05,ナゴヤ球場,中日 vs オリックス,2021030146,https://baseball.yahoo.co.jp/npb/game/2021030146/index,試合終了,ウ・リーグ,交流戦
2025/05/05,ＳＧＬ,阪神 vs くふうハヤテ,2021030147,https://baseball.yahoo.co.jp/npb/game/2021030147/index,試合終了,ウ・リーグ,その他
2025/05/05,タマスタ筑後,ソフトバンク vs 広島,2021030148,https://baseball.yahoo.co.jp/npb/game/2021030148/index,試合終了,ウ・リーグ,交流戦
