試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/07/29,横浜,DeNA vs ヤクルト,2021029598,https://baseball.yahoo.co.jp/npb/game/2021029598/index,試合終了,セ・リーグ,セ・リーグ
2025/07/29,バンテリンドーム,中日 vs 巨人,2021029599,https://baseball.yahoo.co.jp/npb/game/2021029599/index,試合終了,セ・リーグ,セ・リーグ
2025/07/29,甲子園,阪神 vs 広島,2021029600,https://baseball.yahoo.co.jp/npb/game/2021029600/index,試合終了,セ・リーグ,セ・リーグ
2025/07/29,エスコンF,日本ハム vs ソフトバンク,2021029601,https://baseball.yahoo.co.jp/npb/game/2021029601/index,試合終了,パ・リーグ,パ・リーグ
2025/07/29,ZOZOマリン,ロッテ vs 楽天,2021029602,https://baseball.yahoo.co.jp/npb/game/2021029602/index,試合終了,パ・リーグ,パ・リーグ
2025/07/29,京セラD大阪,オリックス vs 西武,2021029603,https://baseball.yahoo.co.jp/npb/game/2021029603/index,試合終了,パ・リーグ,パ・リーグ
2025/07/29,戸田,ヤクルト vs 巨人,2021030842,https://baseball.yahoo.co.jp/npb/game/2021030842/index,試合終了,イ・リーグ,セ・リーグ
2025/07/29,鎌スタ,日本ハム vs 楽天,2021030843,https://baseball.yahoo.co.jp/npb/game/2021030843/index,試合終了,イ・リーグ,パ・リーグ
2025/07/29,ハードオフ新潟,オイシックス vs ロッテ,2021030840,https://baseball.yahoo.co.jp/npb/game/2021030840/index,試合終了,イ・リーグ,その他
2025/07/29,ベルーナドーム,西武 vs DeNA,2021030841,https://baseball.yahoo.co.jp/npb/game/2021030841/index,試合終了,イ・リーグ,交流戦
2025/07/29,京セラD大阪,オリックス vs 広島,2021030324,https://baseball.yahoo.co.jp/npb/game/2021030324/index,試合終了,ウ・リーグ,交流戦
2025/07/29,ナゴヤ球場,中日 vs 阪神,2021030323,https://baseball.yahoo.co.jp/npb/game/2021030323/index,試合終了,ウ・リーグ,セ・リーグ
2025/07/29,みずほPayPay,ソフトバンク vs くふうハヤテ,2021030325,https://baseball.yahoo.co.jp/npb/game/2021030325/index,試合終了,ウ・リーグ,その他
