試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/19,東京ドーム,巨人 vs 日本ハム,2021029442,https://baseball.yahoo.co.jp/npb/game/2021029442/index,試合終了,セ・パ交流戦,交流戦
2025/06/19,神宮,ヤクルト vs 楽天,2021029443,https://baseball.yahoo.co.jp/npb/game/2021029443/index,試合終了,セ・パ交流戦,交流戦
2025/06/19,横浜,DeNA vs 西武,2021029444,https://baseball.yahoo.co.jp/npb/game/2021029444/index,試合終了,セ・パ交流戦,交流戦
2025/06/19,バンテリンドーム,中日 vs オリックス,2021029445,https://baseball.yahoo.co.jp/npb/game/2021029445/index,試合終了,セ・パ交流戦,交流戦
2025/06/19,甲子園,阪神 vs ロッテ,2021029446,https://baseball.yahoo.co.jp/npb/game/2021029446/index,試合終了,セ・パ交流戦,交流戦
2025/06/19,マツダスタジアム,広島 vs ソフトバンク,2021029447,https://baseball.yahoo.co.jp/npb/game/2021029447/index,試合終了,セ・パ交流戦,交流戦
2025/06/19,森林どり泉,楽天 vs ヤクルト,2021030751,https://baseball.yahoo.co.jp/npb/game/2021030751/index,試合終了,イ・リーグ,交流戦
2025/06/19,ハードオフ新潟,オイシックス vs DeNA,2021030752,https://baseball.yahoo.co.jp/npb/game/2021030752/index,試合終了,イ・リーグ,その他
2025/06/19,ＳＧＬ,阪神 vs 広島,2021030246,https://baseball.yahoo.co.jp/npb/game/2021030246/index,試合終了,ウ・リーグ,セ・リーグ
2025/06/19,タマスタ筑後,ソフトバンク vs オリックス,2021030247,https://baseball.yahoo.co.jp/npb/game/2021030247/index,試合終了,ウ・リーグ,パ・リーグ
