試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/07/09,福島,巨人 vs 中日,2021029524,https://baseball.yahoo.co.jp/npb/game/2021029524/index,試合終了,セ・リーグ,セ・リーグ
2025/07/09,神宮,ヤクルト vs DeNA,2021029525,https://baseball.yahoo.co.jp/npb/game/2021029525/index,試合終了,セ・リーグ,セ・リーグ
2025/07/09,マツダスタジアム,広島 vs 阪神,2021029526,https://baseball.yahoo.co.jp/npb/game/2021029526/index,試合終了,セ・リーグ,セ・リーグ
2025/07/09,ベルーナドーム,西武 vs 楽天,2021029527,https://baseball.yahoo.co.jp/npb/game/2021029527/index,試合終了,パ・リーグ,パ・リーグ
2025/07/09,ZOZOマリン,ロッテ vs 日本ハム,2021029528,https://baseball.yahoo.co.jp/npb/game/2021029528/index,試合終了,パ・リーグ,パ・リーグ
2025/07/09,京セラD大阪,オリックス vs ソフトバンク,2021029529,https://baseball.yahoo.co.jp/npb/game/2021029529/index,試合終了,パ・リーグ,パ・リーグ
2025/07/09,戸田,ヤクルト vs 楽天,2021030809,https://baseball.yahoo.co.jp/npb/game/2021030809/index,試合終了,イ・リーグ,交流戦
2025/07/09,カーミニーク,西武 vs 巨人,2021030810,https://baseball.yahoo.co.jp/npb/game/2021030810/index,試合終了,イ・リーグ,交流戦
2025/07/09,鎌スタ,日本ハム vs ロッテ,2021030811,https://baseball.yahoo.co.jp/npb/game/2021030811/index,試合終了,イ・リーグ,パ・リーグ
2025/07/09,杉本商事BS,オリックス vs 中日,2021030291,https://baseball.yahoo.co.jp/npb/game/2021030291/index,試合終了,ウ・リーグ,交流戦
2025/07/09,ＳＧＬ,阪神 vs 広島,2021030292,https://baseball.yahoo.co.jp/npb/game/2021030292/index,試合終了,ウ・リーグ,セ・リーグ
2025/07/09,静岡,くふうハヤテ vs DeNA,2021030293,https://baseball.yahoo.co.jp/npb/game/2021030293/index,試合終了,ファーム交流戦,その他
