試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/10/19,みずほPayPay,ソフトバンク vs 日本ハム,2021029913,https://baseball.yahoo.co.jp/npb/game/2021029913/index,試合終了,パ・リーグCSファイナルステージ,パ・リーグ
2025/10/19,アイビー,オリックス vs 阪神,2021038014,https://baseball.yahoo.co.jp/npb/game/2021038014/index,試合終了,フェニックスリーグ,交流戦
2025/10/19,生目第二,DeNA vs 日本ハム,2021038015,https://baseball.yahoo.co.jp/npb/game/2021038015/index,試合終了,フェニックスリーグ,交流戦
2025/10/19,サンマリン,ハンファ vs ソフトバンク,2021038016,https://baseball.yahoo.co.jp/npb/game/2021038016/index,試合終了,フェニックスリーグ,その他
2025/10/19,ひむか,中日 vs オイシックス,2021038017,https://baseball.yahoo.co.jp/npb/game/2021038017/index,試合終了,フェニックスリーグ,その他
2025/10/19,SOKKEN,くふうハヤテ vs 日本独立リーグ選抜,2021038018,https://baseball.yahoo.co.jp/npb/game/2021038018/index,試合終了,フェニックスリーグ,その他
2025/10/19,西都,巨人 vs ヤクルト,2021038019,https://baseball.yahoo.co.jp/npb/game/2021038019/index,試合終了,フェニックスリーグ,セ・リーグ
2025/10/19,都城,楽天 vs ロッテ,2021038020,https://baseball.yahoo.co.jp/npb/game/2021038020/index,試合終了,フェニックスリーグ,パ・リーグ
2025/10/19,日向,四国IL選抜 vs 斗山,2021038021,https://baseball.yahoo.co.jp/npb/game/2021038021/index,試合終了,フェニックスリーグ,その他
2025/10/19,天福,西武 vs 広島,2021038022,https://baseball.yahoo.co.jp/npb/game/2021038022/index,試合終了,フェニックスリーグ,交流戦
