試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/04/11,横浜,DeNA vs ヤクルト,2021029107,https://baseball.yahoo.co.jp/npb/game/2021029107/index,ノーゲーム,セ・リーグ,セ・リーグ
2025/04/11,甲子園,阪神 vs 中日,2021029108,https://baseball.yahoo.co.jp/npb/game/2021029108/index,試合終了,セ・リーグ,セ・リーグ
2025/04/11,マツダスタジアム,広島 vs 巨人,2021029109,https://baseball.yahoo.co.jp/npb/game/2021029109/index,試合終了,セ・リーグ,セ・リーグ
2025/04/11,エスコンF,日本ハム vs 西武,2021029110,https://baseball.yahoo.co.jp/npb/game/2021029110/index,試合終了,パ・リーグ,パ・リーグ
2025/04/11,楽天モバイル,楽天 vs オリックス,2021029111,https://baseball.yahoo.co.jp/npb/game/2021029111/index,試合終了,パ・リーグ,パ・リーグ
2025/04/11,ZOZOマリン,ロッテ vs ソフトバンク,2021029112,https://baseball.yahoo.co.jp/npb/game/2021029112/index,試合終了,パ・リーグ,パ・リーグ
2025/04/11,森林どり泉,楽天 vs 日本ハム,2021030548,https://baseball.yahoo.co.jp/npb/game/2021030548/index,試合終了,イ・リーグ,パ・リーグ
2025/04/11,カーミニーク,西武 vs ロッテ,2021030550,https://baseball.yahoo.co.jp/npb/game/2021030550/index,試合終了,イ・リーグ,パ・リーグ
2025/04/11,ハードオフ新潟,オイシックス vs ヤクルト,2021030549,https://baseball.yahoo.co.jp/npb/game/2021030549/index,試合終了,イ・リーグ,その他
2025/04/11,由宇,広島 vs 中日,2021030093,https://baseball.yahoo.co.jp/npb/game/2021030093/index,試合終了,ウ・リーグ,セ・リーグ
2025/04/11,京セラD大阪,オリックス vs ソフトバンク,2021030092,https://baseball.yahoo.co.jp/npb/game/2021030092/index,試合終了,ウ・リーグ,パ・リーグ
2025/04/11,静岡,くふうハヤテ vs 阪神,2021030091,https://baseball.yahoo.co.jp/npb/game/2021030091/index,試合終了,ウ・リーグ,その他
