試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/29,神宮,ヤクルト vs 阪神,2021029479,https://baseball.yahoo.co.jp/npb/game/2021029479/index,試合終了,セ・リーグ,セ・リーグ
2025/06/29,バンテリンドーム,中日 vs 広島,2021029480,https://baseball.yahoo.co.jp/npb/game/2021029480/index,試合終了,セ・リーグ,セ・リーグ
2025/06/29,東京ドーム,巨人 vs DeNA,2021029478,https://baseball.yahoo.co.jp/npb/game/2021029478/index,試合終了,セ・リーグ,セ・リーグ
2025/06/29,京セラD大阪,オリックス vs 楽天,2021029483,https://baseball.yahoo.co.jp/npb/game/2021029483/index,試合終了,パ・リーグ,パ・リーグ
2025/06/29,ベルーナドーム,西武 vs 日本ハム,2021029481,https://baseball.yahoo.co.jp/npb/game/2021029481/index,試合終了,パ・リーグ,パ・リーグ
2025/06/29,ZOZOマリン,ロッテ vs ソフトバンク,2021029482,https://baseball.yahoo.co.jp/npb/game/2021029482/index,試合終了,パ・リーグ,パ・リーグ
2025/06/29,戸田,ヤクルト vs 西武,2021030781,https://baseball.yahoo.co.jp/npb/game/2021030781/index,試合終了,イ・リーグ,交流戦
2025/06/29,柏の葉,ロッテ vs 巨人,2021030782,https://baseball.yahoo.co.jp/npb/game/2021030782/index,試合終了,イ・リーグ,交流戦
2025/06/29,南魚沼,オイシックス vs 楽天,2021030783,https://baseball.yahoo.co.jp/npb/game/2021030783/index,試合終了,イ・リーグ,その他
2025/06/29,鎌スタ,日本ハム vs DeNA,2021030784,https://baseball.yahoo.co.jp/npb/game/2021030784/index,試合終了,イ・リーグ,交流戦
2025/06/29,三次,広島 vs くふうハヤテ,2021030271,https://baseball.yahoo.co.jp/npb/game/2021030271/index,試合終了,ウ・リーグ,その他
2025/06/29,杉本商事BS,オリックス vs ソフトバンク,2021030269,https://baseball.yahoo.co.jp/npb/game/2021030269/index,試合終了,ウ・リーグ,パ・リーグ
2025/06/29,ＳＧＬ,阪神 vs 中日,2021030270,https://baseball.yahoo.co.jp/npb/game/2021030270/index,試合終了,ウ・リーグ,セ・リーグ
