試合日,開催地,対戦カード,game_id,URL,試合状態,試合種別,種別
2025/06/27,東京ドーム,巨人 vs DeNA,2021029466,https://baseball.yahoo.co.jp/npb/game/2021029466/index,試合終了,セ・リーグ,セ・リーグ
2025/06/27,神宮,ヤクルト vs 阪神,2021029467,https://baseball.yahoo.co.jp/npb/game/2021029467/index,試合終了,セ・リーグ,セ・リーグ
2025/06/27,バンテリンドーム,中日 vs 広島,2021029468,https://baseball.yahoo.co.jp/npb/game/2021029468/index,試合終了,セ・リーグ,セ・リーグ
2025/06/27,ベルーナドーム,西武 vs 日本ハム,2021029469,https://baseball.yahoo.co.jp/npb/game/2021029469/index,試合終了,パ・リーグ,パ・リーグ
2025/06/27,ZOZOマリン,ロッテ vs ソフトバンク,2021029470,https://baseball.yahoo.co.jp/npb/game/2021029470/index,試合終了,パ・リーグ,パ・リーグ
2025/06/27,京セラD大阪,オリックス vs 楽天,2021029471,https://baseball.yahoo.co.jp/npb/game/2021029471/index,試合終了,パ・リーグ,パ・リーグ
2025/06/27,戸田,ヤクルト vs 西武,2021030774,https://baseball.yahoo.co.jp/npb/game/2021030774/index,試合終了,イ・リーグ,交流戦
2025/06/27,長岡悠久山,オイシックス vs 楽天,2021030775,https://baseball.yahoo.co.jp/npb/game/2021030775/index,試合終了,イ・リーグ,その他
2025/06/27,鎌スタ,日本ハム vs DeNA,2021030776,https://baseball.yahoo.co.jp/npb/game/2021030776/index,試合終了,イ・リーグ,交流戦
2025/06/27,由宇,広島 vs くふうハヤテ,2021030265,https://baseball.yahoo.co.jp/npb/game/2021030265/index,試合終了,ウ・リーグ,その他
2025/06/27,杉本商事BS,オリックス vs ソフトバンク,2021030263,https://baseball.yahoo.co.jp/npb/game/2021030263/index,試合終了,ウ・リーグ,パ・リーグ
2025/06/27,ＳＧＬ,阪神 vs 中日,2021030264,https://baseball.yahoo.co.jp/npb/game/2021030264/index,試合終了,ウ・リーグ,セ・リーグ
